I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
731,27,0.0026340484619140625,10250.380883417813,8.2875,223.109375,,20828,20855
732,25,0.0025091171264648438,9963.664006081337,8.3375,223.109375,,20855,20880
733,20,0.0022788047790527344,8776.530654948734,8.825,223.109375,,20880,20900
734,21,0.002522706985473633,8324.391267366034,8.925,223.109375,,20900,20921
735,31,0.003843069076538086,8066.469632111173,9.05,223.109375,,20921,20952
736,85,0.010456085205078125,8129.237504560379,9.0375,223.109375,,20952,21037
737,15,0.00180816650390625,8295.696202531646,9.0,223.109375,,21037,21052
738,26,0.003036975860595703,8561.14806092008,8.6875,223.109375,,21052,21078
739,26,0.003253936767578125,7990.32121922626,9.025,223.109375,,21078,21104
740,16,0.0016820430755615234,9512.241530829198,8.5375,223.109375,,21104,21120
741,17,0.0020148754119873047,8437.24624304816,8.7625,223.109375,,21120,21137
742,25,0.0026700496673583984,9363.121707295295,8.5,223.109375,,21137,21162
743,14,0.0015857219696044922,8828.786047210946,8.825,223.109375,,21162,21176
744,14,0.00167083740234375,8379.03196347032,9.075,223.109375,,21176,21190
745,21,0.002489805221557617,8434.394714162598,8.9,223.109375,,21190,21211
746,19,0.002068042755126953,9187.43094304819,8.6375,223.109375,,21211,21230
747,22,0.0023992061614990234,9169.699691940774,8.5,223.109375,,21230,21252
748,36,0.003871917724609375,9297.718226600986,8.625,223.109375,,21252,21288
749,18,0.001809835433959961,9945.655644842576,8.375,223.109375,,21288,21306
750,21,0.0025327205657958984,8291.479243151653,9.0,223.109375,,21306,21327
751,6,0.0007143020629882812,8399.807743658212,9.05,223.109375,,21327,21333
752,26,0.003225088119506836,8061.795224366083,9.1,223.109375,,21333,21359
753,26,0.0030732154846191406,8460.194259115593,8.9125,223.109375,,21359,21385
754,19,0.0024178028106689453,7858.374519278178,9.15,223.109375,,21385,21404
755,30,0.003641843795776367,8237.585597381341,9.0125,223.109375,,21404,21434
756,33,0.003641843795776367,9061.344157119476,8.7125,223.109375,,21434,21467
757,23,0.0028259754180908203,8138.782755420569,9.0625,223.109375,,21467,21490
758,30,1.2920031547546387,23.21975754439797,0.2125,223.171875,,21490,21520
759,38,0.006537914276123047,5812.251185179783,9.9875,223.171875,,21520,21558
760,23,0.0037610530853271484,6115.30852614897,10.15,223.171875,,21558,21581
761,25,0.003799915313720703,6579.0939892081815,9.575,223.171875,,21581,21606
762,37,0.005841970443725586,6333.479492307064,10.175,223.171875,,21606,21643
763,28,0.003747224807739258,7472.196475154292,9.3125,223.171875,,21643,21671
764,19,0.002384185791015625,7969.1776,9.15,223.171875,,21671,21690
765,23,0.003015756607055664,7626.610166811605,9.225,223.171875,,21690,21713
766,37,0.004593849182128906,8054.247872119577,9.05,223.171875,,21713,21750
767,21,0.002502918243408203,8390.20613450181,8.9625,223.171875,,21750,21771
768,27,0.0032432079315185547,8325.090641770197,8.95,223.171875,,21771,21798
769,26,0.003004789352416992,8652.852812822344,8.8125,223.171875,,21798,21824
770,26,0.0031533241271972656,8245.26720096779,8.875,223.171875,,21824,21850
771,30,0.0034530162811279297,8688.05634191811,8.85,223.171875,,21850,21880
772,31,0.0034637451171875,8949.850220264318,8.775,223.171875,,21880,21911
773,25,0.002691030502319336,9290.121378577123,8.5625,223.171875,,21911,21936
774,23,0.0024650096893310547,9330.592126898153,8.6,223.171875,,21936,21959
775,25,0.002640962600708008,9466.245373296018,8.5625,223.171875,,21959,21984
776,38,0.004128932952880859,9203.346344843516,8.5625,223.171875,,21984,22022
777,22,0.0022919178009033203,9598.9480911266,8.4875,223.171875,,22022,22044
778,28,0.0028638839721679688,9776.932400932401,8.4875,223.171875,,22044,22072
779,28,0.0027620792388916016,10137.290634441088,8.275,223.171875,,22072,22100
780,31,0.0035758018493652344,8669.38418455794,8.75,223.171875,,22100,22131
781,21,0.0023910999298095703,8782.56895004487,8.6625,223.171875,,22131,22152
782,20,0.0023050308227539062,8676.673562267273,8.675,223.171875,,22152,22172
783,89,0.009180784225463867,9694.160957747941,8.475,223.171875,,22172,22261
784,28,0.0027227401733398438,10283.75761821366,8.3125,223.171875,,22261,22289
785,40,0.004212856292724609,9494.745897000566,8.575,223.171875,,22289,22329
786,25,0.002741575241088867,9118.845116966693,8.9875,223.171875,,22329,22354
787,25,0.0025000572204589844,9999.771123402632,8.3625,223.171875,,22354,22379
788,29,0.0032401084899902344,8950.317586460633,8.7625,223.171875,,22379,22408
789,41,0.005038022994995117,8138.112914675122,9.1,223.171875,,22408,22449
790,36,0.0036077499389648438,9978.518636003171,8.4125,223.171875,,22449,22485
791,30,0.0032088756561279297,9349.069024444609,8.625,223.171875,,22485,22515
792,27,0.0027337074279785156,9876.697017268445,8.3875,223.171875,,22515,22542
793,20,0.0023381710052490234,8553.694299989804,8.9625,223.171875,,22542,22562
794,29,0.003092050552368164,9378.889351530574,8.625,223.171875,,22562,22591
795,22,0.002415180206298828,9109.051135241856,8.3875,223.171875,,22591,22613
796,64,0.006891965866088867,9286.174836544782,8.6375,223.171875,,22613,22677
797,44,0.004411935806274414,9972.94655498514,8.4375,223.171875,,22677,22721
798,52,0.006105184555053711,8517.351036825869,8.85,223.171875,,22721,22773
799,24,0.002479076385498047,9681.024812463935,8.375,223.171875,,22773,22797
800,31,0.003264904022216797,9494.919234701329,8.5125,223.171875,,22797,22828
801,71,0.009476900100708008,7491.90128053536,9.3625,223.171875,,22828,22899
802,22,0.0021560192108154297,10203.99071104722,8.3375,223.171875,,22899,22921
803,23,0.002599954605102539,8846.308298945438,8.775,223.171875,,22921,22944
804,14,0.0013709068298339844,10212.218434782608,8.4,223.171875,,22944,22958
805,21,0.0020880699157714844,10057.134505594884,8.3875,223.171875,,22958,22979
806,40,0.003988981246948242,10027.622975315284,8.3875,223.171875,,22979,23019
807,24,0.002543926239013672,9434.23580131209,8.6,223.171875,,23019,23043
808,20,0.0021431446075439453,9332.081432862387,8.575,223.171875,,23043,23063
809,14,0.0014698505401611328,9524.77793998378,8.425,223.171875,,23063,23077
810,32,0.0035970211029052734,8896.250281699477,8.8125,223.171875,,23077,23109
811,27,0.0029010772705078125,9306.887573964497,8.6375,223.171875,,23109,23136
812,28,0.002769947052001953,10108.496470993286,8.425,223.171875,,23136,23164
813,184,0.02405714988708496,7648.453821987453,9.3,223.171875,,23164,23348
814,19,0.002045154571533203,9290.251340638844,8.6125,223.171875,,23348,23367
815,21,0.002043008804321289,10278.957171198506,8.3,223.171875,,23367,23388
816,29,0.002836942672729492,10222.272123707875,8.275,223.171875,,23388,23417
817,21,0.002006053924560547,10468.312811980033,8.1375,223.171875,,23417,23438
818,29,0.0030999183654785156,9355.085063836334,8.6625,223.171875,,23438,23467
819,22,0.0026397705078125,8334.057803468208,9.0125,223.171875,,23467,23489
820,18,0.002112150192260742,8522.121232644768,8.9375,223.171875,,23489,23507
821,27,0.0031790733337402344,8493.040947952602,8.925,223.171875,,23507,23534
822,22,0.0026237964630126953,8384.796728759655,8.9875,223.171875,,23534,23556
823,26,0.003142833709716797,8272.788954635109,9.0375,223.171875,,23556,23582
824,46,0.005837202072143555,7880.487848711351,9.2,223.171875,,23582,23628
825,29,0.0031630992889404297,9168.223109972112,8.6625,223.171875,,23628,23657
826,23,0.0022928714752197266,10031.089944889258,8.4,223.171875,,23657,23680
827,48,0.004948854446411133,9699.214337331985,8.525,223.171875,,23680,23728
828,27,0.0027730464935302734,9736.583956667526,8.4875,223.171875,,23728,23755
829,18,0.0021028518676757812,8559.804081632654,8.95,223.171875,,23755,23773
830,26,0.002521038055419922,10313.212029506336,8.325,223.171875,,23773,23799
831,22,0.002178192138671875,10100.119089316988,8.4125,223.171875,,23799,23821
832,27,0.0028769969940185547,9384.78561365708,8.525,223.171875,,23821,23848
833,21,0.002053976058959961,10224.07243180499,8.35,223.171875,,23848,23869
834,9,0.0008590221405029297,10477.029142381349,8.275,223.171875,,23869,23878
835,27,0.0026798248291015625,10075.285409252669,8.375,223.171875,,23878,23905
836,14,0.0013682842254638672,10231.79229830981,8.3875,223.171875,,23905,23919
837,25,0.002485990524291992,10056.353697132445,8.325,223.171875,,23919,23944
838,26,0.0026102066040039062,9960.897332846182,8.45,223.171875,,23944,23970
839,26,0.002647876739501953,9819.18818656582,8.4875,223.171875,,23970,23996
840,32,0.003220081329345703,9937.637198282246,8.4125,223.171875,,23996,24028
841,31,0.003821849822998047,8111.255396132252,8.9625,223.171875,,24028,24059
842,44,0.004402875900268555,9993.468132344182,8.4125,223.171875,,24059,24103
843,33,0.003312826156616211,9961.283339330694,8.4375,223.171875,,24103,24136
844,20,0.001971006393432617,10147.100520140317,8.275,223.171875,,24136,24156
845,24,0.0026001930236816406,9230.083990463965,8.65,223.171875,,24156,24180
846,26,1.3153140544891357,19.767142235926556,0.225,225.265625,,24180,24206
847,19,0.0038530826568603516,4931.116638821855,10.3,225.265625,,24206,24225
848,24,0.004316806793212891,5559.665083397768,10.0125,225.265625,,24225,24249
849,24,0.004252910614013672,5643.194080053818,9.825,225.265625,,24249,24273
850,36,0.0057830810546875,6225.055408970976,9.775,225.265625,,24273,24309
851,25,0.003765106201171875,6639.918946301925,9.6375,225.265625,,24309,24334
852,21,0.0029168128967285156,7199.639038744483,9.4125,225.265625,,24334,24355
853,19,0.0026350021362304688,7210.620340209916,9.5,225.265625,,24355,24374
854,35,0.00451207160949707,7756.969088507266,9.25,225.265625,,24374,24409
855,43,0.005566835403442383,7724.316758747698,9.15,225.265625,,24409,24452
856,26,0.0032410621643066406,8022.061497719582,9.0625,225.265625,,24452,24478
857,15,0.0017521381378173828,8560.968839297864,9.0375,225.265625,,24478,24493
858,21,0.0024771690368652344,8477.419056785371,8.9625,225.265625,,24493,24514
859,24,0.002816915512084961,8519.957342361406,8.9875,225.265625,,24514,24538
860,21,0.0024073123931884766,8723.421214222046,8.825,225.265625,,24538,24559
861,28,0.0032088756561279297,8725.797756148302,8.8375,225.265625,,24559,24587
862,17,0.0019049644470214844,8924.051063829787,8.5875,225.265625,,24587,24604
863,37,0.004250764846801758,8704.315889842392,8.725,225.265625,,24604,24641
864,68,0.007873773574829102,8636.26561695685,8.7625,225.265625,,24641,24709
865,27,0.002892017364501953,9336.04352844188,8.6,225.265625,,24709,24736
866,21,0.0022809505462646484,9206.687989965507,8.6375,225.265625,,24736,24757
867,25,0.0025959014892578125,9630.565760470243,8.5375,225.265625,,24757,24782
868,12,0.0012249946594238281,9795.961074347995,8.5125,225.265625,,24782,24794
869,20,0.0021309852600097656,9385.330051465653,8.6,225.265625,,24794,24814
870,30,0.0035529136657714844,8443.773990068446,8.9625,225.265625,,24814,24844
871,28,0.002794981002807617,10017.957178196708,8.3125,225.265625,,24844,24872
872,22,0.0022611618041992188,9729.511598481653,8.375,225.265625,,24872,24894
873,13,0.0014209747314453125,9148.64966442953,8.7375,225.265625,,24894,24907
874,17,0.0016760826110839844,10142.698150782362,8.3,225.265625,,24907,24924
875,20,0.001981973648071289,10090.95152171298,8.3375,225.265625,,24924,24944
876,23,0.0022950172424316406,10021.711198836485,8.2375,225.265625,,24944,24967
877,21,0.002095937728881836,10019.381640313957,8.375,225.265625,,24967,24988
878,27,0.0030820369720458984,8760.440009282896,9.075,225.265625,,24988,25015
879,17,0.001664876937866211,10210.964914793069,8.35,225.265625,,25015,25032
880,34,0.0034689903259277344,9801.122749140894,8.45,225.265625,,25032,25066
881,23,0.0028002262115478516,8213.622137079608,9.0875,225.265625,,25066,25089
882,31,0.0037758350372314453,8210.104438972028,9.0625,225.265625,,25089,25120
883,25,0.0027871131896972656,8969.854576561163,8.7875,225.265625,,25120,25145
884,19,0.001964092254638672,9673.68001942219,8.4125,225.265625,,25145,25164
885,27,0.0027310848236083984,9886.181405499781,8.3375,225.265625,,25164,25191
886,20,0.0021381378173828125,9353.933987511151,8.5875,225.265625,,25191,25211
887,14,0.0013837814331054688,10117.204686423156,8.3875,225.265625,,25211,25225
888,26,0.0027730464935302734,9375.96973605021,8.575,225.265625,,25225,25251
889,14,0.001421213150024414,9850.73913772857,8.475,225.265625,,25251,25265
890,15,0.001447916030883789,10359.716779186563,8.3125,225.265625,,25265,25280
891,194,0.02368307113647461,8191.505184528963,9.1125,225.265625,,25280,25474
892,34,0.0036787986755371094,9242.14750486066,8.6875,225.265625,,25474,25508
893,25,0.0025322437286376953,9872.667357122682,8.4625,225.265625,,25508,25533
894,39,0.005788087844848633,6737.976520986942,9.6625,225.265625,,25533,25572
895,14,0.0013701915740966797,10217.549330085261,8.3125,225.265625,,25572,25586
896,47,0.0047190189361572266,9959.697266710453,8.375,225.265625,,25586,25633
897,21,0.002475738525390625,8482.317411402157,8.9125,225.265625,,25633,25654
898,36,0.0035479068756103516,10146.827766951146,8.3125,225.265625,,25654,25690
899,25,0.0024471282958984375,10216.05611847233,8.375,225.265625,,25690,25715
900,49,0.005181074142456055,9457.498320371818,8.5625,225.265625,,25715,25764
901,22,0.0022118091583251953,9946.608601918724,8.3875,225.265625,,25764,25786
902,27,0.002863168716430664,9430.111416437672,8.625,225.265625,,25786,25813
903,19,0.0018930435180664062,10036.747607052897,8.35,225.265625,,25813,25832
904,23,0.0022950172424316406,10021.711198836485,8.3875,225.265625,,25832,25855
905,18,0.0018010139465332031,9994.3701350278,8.1125,225.265625,,25855,25873
906,18,0.0017819404602050781,10101.347605030773,8.45,225.265625,,25873,25891
907,20,0.0019981861114501953,10009.077675695024,8.4125,225.265625,,25891,25911
908,24,0.002683877944946289,8942.284445234076,8.7375,225.265625,,25911,25935
909,10,0.0011830329895019531,8452.849657396211,9.0625,225.265625,,25935,25945
910,23,0.002468109130859375,9318.874806800619,8.5,225.265625,,25945,25968
911,24,0.0024290084838867188,9880.574793875146,8.45,225.265625,,25968,25992
912,40,0.003982067108154297,10045.034127649384,8.3625,225.265625,,25992,26032
913,56,0.00606989860534668,9225.854275501788,8.6625,225.265625,,26032,26088
914,20,0.0019991397857666016,10004.302921884317,8.3625,225.265625,,26088,26108
915,23,0.002417325973510742,9514.64562580136,8.55,225.265625,,26108,26131
916,18,0.001940011978149414,9278.293228462579,8.7125,225.265625,,26131,26149
917,28,0.0029850006103515625,9380.232587859426,8.575,225.265625,,26149,26177
918,30,0.0029549598693847656,10152.422139745038,8.3,225.265625,,26177,26207
919,25,0.0025331974029541016,9868.950588235293,8.4125,225.265625,,26207,26232
920,53,0.005805015563964844,9130.0358140299,8.6625,225.265625,,26232,26285
921,27,0.002730846405029297,9887.044525929807,8.45,225.265625,,26285,26312
922,26,0.0026769638061523438,9712.495903099394,8.4875,225.265625,,26312,26338
923,58,0.006146907806396484,9435.638507485843,8.575,225.265625,,26338,26396
924,73,0.007920980453491211,9216.03082202089,8.6625,225.265625,,26396,26469
925,16,0.0015940666198730469,10037.221657194137,8.4375,225.265625,,26469,26485
926,17,0.001692056655883789,10046.944906298437,8.3,225.265625,,26485,26502
927,30,0.003154277801513672,9510.893424036281,8.5625,225.265625,,26502,26532
928,20,0.0019588470458984375,10210.087633885103,8.2875,225.265625,,26532,26552
929,17,0.0017039775848388672,9976.657058905834,8.3625,225.265625,,26552,26569
930,14,0.0013780593872070312,10159.213840830449,8.325,225.265625,,26569,26583
931,27,0.0030150413513183594,8955.101059623596,8.75,225.265625,,26583,26610
932,16,0.0015878677368164062,10076.406006006006,8.325,225.265625,,26610,26626
933,20,0.002007007598876953,9965.084343074364,8.45,225.265625,,26626,26646
934,33,0.0032472610473632812,10162.410572687224,8.3125,225.265625,,26646,26679
935,25,0.0025262832641601562,9895.96073990185,8.425,225.265625,,26679,26704
936,27,0.0027468204498291016,9829.546740734311,8.4625,225.265625,,26704,26731
937,32,0.0033416748046875,9576.036529680365,8.575,225.265625,,26731,26763
938,30,0.003342151641845703,8976.2533885005,8.6875,225.265625,,26763,26793
939,27,0.0026960372924804688,10014.69826671383,8.375,225.265625,,26793,26820
940,17,0.0016698837280273438,10180.349514563106,8.3375,225.265625,,26820,26837
941,26,0.002596139907836914,10014.868582973642,8.3625,225.265625,,26837,26863
942,20,1.771212100982666,11.29170243863173,11.625,280.140625,,26863,26883
943,33,0.6642310619354248,49.68150676941421,12.4625,280.234375,,26883,26916
944,59,1.1505248546600342,51.28094344162062,12.4625,280.234375,,26916,26975
945,19,0.41016411781311035,46.322920935412675,12.4625,280.265625,,26975,26994
946,24,0.3916289806365967,61.282492324719605,12.3625,280.265625,,26994,27018
947,18,0.3050510883331299,59.006509691069084,12.4625,280.28125,,27018,27036
948,24,0.3616011142730713,66.37147689173285,12.45,280.28125,,27036,27060
949,21,0.3163299560546875,66.38637788818677,12.4625,280.28125,,27060,27081
950,31,0.4690079689025879,66.09695795262414,12.45,279.28125,,27081,27112
951,54,0.6926968097686768,77.95618405985309,12.4625,278.28125,,27112,27166
952,18,0.2324531078338623,77.43497244556036,12.4625,278.28125,,27166,27184
953,26,0.29403018951416016,88.42629405831087,12.4375,278.28125,,27184,27210
954,34,0.34535789489746094,98.44859637592714,12.45,277.28125,,27210,27244
955,25,0.20540475845336914,121.71090966071988,12.4375,277.28125,,27244,27269
956,34,0.2845003604888916,119.50775718376477,12.425,275.28125,,27269,27303
957,37,0.2815887928009033,131.39727484169003,12.425,275.28125,,27303,27340
958,32,0.1775989532470703,180.18124214663902,12.425,275.28125,,27340,27372
959,35,0.2077319622039795,168.4863495663332,12.425,274.28125,,27372,27407
960,30,0.1215050220489502,246.90337480794852,12.4,274.28125,,27407,27437
961,22,0.07668566703796387,286.8854226580401,12.375,273.28125,,27437,27459
962,77,0.19950008392333984,385.96474991753945,12.3375,273.28125,,27459,27536
963,20,0.02837824821472168,704.7651373217841,12.2375,273.28125,,27536,27556
964,19,0.020735979080200195,916.28178860106,12.1375,273.28125,,27556,27575
965,7,0.006043195724487305,1158.3275338304336,12.0625,272.28125,,27575,27582
966,26,0.015102863311767578,1721.527862848483,11.8625,272.28125,,27582,27608
967,46,1.2032971382141113,38.228296685115936,12.4625,278.453125,,27608,27654
968,31,0.7595982551574707,40.81104687842319,12.4625,278.453125,,27654,27685
969,45,0.9264609813690186,48.571932229141616,12.4625,278.484375,,27685,27730
970,21,0.39829206466674805,52.725127771678686,12.4625,278.484375,,27730,27751
971,28,0.5582599639892578,50.155844599557895,12.4625,278.484375,,27751,27779
972,21,0.42075610160827637,49.91014965613258,12.4625,278.484375,,27779,27800
973,6,0.09329009056091309,64.31551265439434,12.4625,278.484375,,27800,27806
974,7,0.09845089912414551,71.10143292011053,12.4625,278.484375,,27806,27813
975,115,1.77638578414917,64.73818977057464,12.45,278.515625,,27813,27928
976,9,0.10178470611572266,88.42192843557046,12.475,278.515625,,27928,27937
977,32,0.4481170177459717,71.40991913442605,12.45,278.484375,,27937,27969
978,43,0.457751989364624,93.93733069229371,12.4375,278.484375,,27969,28012
979,15,0.18071508407592773,83.00358587497725,12.45,278.484375,,28012,28027
980,29,0.23421096801757812,123.819991204782,12.4375,278.484375,,28027,28056
981,22,0.2185678482055664,100.65524358051356,12.4375,277.484375,,28056,28078
982,19,0.1335282325744629,142.29200547086194,12.425,277.484375,,28078,28097
983,19,0.16866207122802734,112.65129060529813,12.45,277.484375,,28097,28116
984,23,0.14281201362609863,161.0508767155762,12.425,277.484375,,28116,28139
985,23,0.1296548843383789,177.39401116562343,12.4125,277.484375,,28139,28162
986,26,0.1682438850402832,154.5375630964224,12.4375,276.484375,,28162,28188
987,18,0.08477210998535156,212.3339858251772,12.4125,276.484375,,28188,28206
988,6,0.022871017456054688,262.340755566675,12.3625,276.484375,,28206,28212
989,31,0.18662810325622559,166.10574430711253,12.4875,276.5,,28212,28243
990,19,0.05479693412780762,346.73472708682317,12.3625,276.5,,28243,28262
991,27,0.06818103790283203,396.00453191221516,12.325,275.5,,28262,28289
992,37,0.06799006462097168,544.1971588976438,12.25,274.453125,,28289,28326
993,20,0.022271156311035156,898.0225238727359,12.0125,274.453125,,28326,28346
994,20,0.01653885841369629,1209.2733065202035,12.1625,274.453125,,28346,28366
995,20,0.008582830429077148,2330.2336176004887,11.675,274.453125,,28366,28386
996,22,0.040411949157714844,544.3934395280236,12.2875,273.453125,,28386,28408
997,12,0.002427816390991211,4942.713149366591,10.95,273.453125,,28408,28420
998,25,0.0024938583374023438,10024.627151051625,8.3875,273.453125,,28420,28445
999,22,0.0025391578674316406,8664.289953051642,8.925,273.453125,,28445,28467
1000,44,0.0051839351654052734,8487.760474635515,8.9125,273.453125,,28467,28511
1001,41,0.00527191162109375,7777.06512301013,9.0125,273.453125,,28511,28552
1002,20,0.0019850730895996094,10075.195772279607,8.375,273.453125,,28552,28572
1003,49,0.005207061767578125,9410.297435897435,8.5875,273.453125,,28572,28621
1004,19,0.0018270015716552734,10399.553177606682,8.2375,273.453125,,28621,28640
1005,14,0.0014910697937011719,9389.231851614966,8.5875,273.453125,,28640,28654
1006,23,0.0027871131896972656,8252.26621043627,9.0625,273.453125,,28654,28677
1007,21,0.0024259090423583984,8656.548796068797,8.775,273.453125,,28677,28698
1008,18,0.00177001953125,10169.379310344828,8.3,273.453125,,28698,28716
1009,24,0.002593994140625,9252.141176470588,8.65,273.453125,,28716,28740
1010,31,0.003804922103881836,8147.341562754558,8.9875,273.453125,,28740,28771
1011,23,0.0024251937866210938,9483.77821470704,8.5,273.453125,,28771,28794
1012,17,0.001676797866821289,10138.371676382767,8.375,273.453125,,28794,28811
1013,21,0.002431154251098633,8637.872315386878,8.875,273.453125,,28811,28832
1014,15,0.0018138885498046875,8269.526813880126,9.025,273.453125,,28832,28847
1015,30,0.0034999847412109375,8571.465940054495,8.9,273.453125,,28847,28877
1016,26,0.0031948089599609375,8138.201791044776,9.0,273.453125,,28877,28903
1017,20,0.002118825912475586,9439.189827838416,8.65,273.453125,,28903,28923
1018,24,0.0023610591888427734,10164.929415328688,8.375,273.453125,,28923,28947
1019,24,0.0026280879974365234,9132.11430645015,8.7,273.453125,,28947,28971
1020,19,0.0023376941680908203,8127.667108618052,9.0375,273.453125,,28971,28990
1021,23,0.002820730209350586,8153.91699771786,9.1,273.453125,,28990,29013
1022,19,0.002282857894897461,8322.90088772846,8.9875,273.453125,,29013,29032
1023,30,0.0034389495849609375,8723.59400998336,8.725,273.453125,,29032,29062
1024,12,0.0011670589447021484,10282.256996935648,8.2875,273.453125,,29062,29074
1025,41,0.004156827926635742,9863.290163464297,8.35,273.453125,,29074,29115
1026,24,0.002538919448852539,9452.840266691708,8.575,273.453125,,29115,29139
1027,49,0.0061190128326416016,8007.827625170466,9.1125,273.453125,,29139,29188
1028,20,0.0024368762969970703,8207.228255552294,9.2,273.453125,,29188,29208
1029,21,0.002154111862182617,9748.797343663531,8.475,273.453125,,29208,29229
1030,16,0.001628875732421875,9822.72599531616,8.45,273.453125,,29229,29245
1031,36,0.003973245620727539,9060.602700270027,8.7625,273.453125,,29245,29281
1032,23,0.002808809280395508,8188.523215346745,9.0375,273.453125,,29281,29304
1033,44,0.005285978317260742,8323.908529159713,8.975,273.453125,,29304,29348
1034,49,0.005090951919555664,9624.919027771273,8.5125,273.453125,,29348,29397
1035,26,0.0026149749755859375,9942.733770970095,8.4625,273.453125,,29397,29423
1036,25,0.0026760101318359375,9342.266571632217,8.575,273.453125,,29423,29448
1037,24,0.002595186233520508,9247.891226458429,8.7,273.453125,,29448,29472
1038,132,0.2963099479675293,445.4794748047576,1.1375,273.703125,,29472,29604
1039,14,0.002783060073852539,5030.433992975242,10.3875,273.703125,,29604,29618
1040,26,0.004572868347167969,5685.709280500521,10.05,273.703125,,29618,29644
1041,41,0.00677180290222168,6054.517621378023,9.9125,273.703125,,29644,29685
1042,18,0.0028319358825683594,6356.076107088736,9.7375,273.703125,,29685,29703
1043,17,0.002518177032470703,6750.915356939973,9.7,273.703125,,29703,29720
1044,26,0.0036783218383789062,7068.4407570650765,9.5125,273.703125,,29720,29746
1045,25,0.0035698413848876953,7003.112268750418,9.45,273.703125,,29746,29771
1046,30,0.00396418571472168,7567.75846514705,9.325,273.703125,,29771,29801
1047,24,0.003076314926147461,7801.541966984422,9.2625,273.703125,,29801,29825
1048,23,0.0029036998748779297,7920.928811889317,9.7,273.703125,,29825,29848
1049,27,0.0033178329467773438,8137.841908594423,8.9875,273.703125,,29848,29875
1050,36,0.004472970962524414,8048.3419860348595,9.0875,273.703125,,29875,29911
1051,22,0.0026040077209472656,8448.515656473173,8.9375,273.703125,,29911,29933
1052,16,0.00185394287109375,8630.255144032923,8.975,273.703125,,29933,29949
1053,38,0.004436016082763672,8566.244867247124,8.9375,273.703125,,29949,29987
1054,26,0.0039000511169433594,6666.579288421567,8.3375,273.703125,,29987,30013
1055,28,0.0030939579010009766,9049.896894505664,8.8,273.703125,,30013,30041
1056,24,0.002554178237915039,9396.368524222908,8.65,273.703125,,30041,30065
1057,40,0.004349946975708008,9195.514387503426,8.5625,273.703125,,30065,30105
1058,20,0.002106189727783203,9495.820692777903,8.5875,273.703125,,30105,30125
1059,70,0.007498979568481445,9334.603376466473,8.6125,273.703125,,30125,30195
1060,22,0.0022759437561035156,9666.3197150639,8.475,273.703125,,30195,30217
1061,29,0.002956867218017578,9807.677471375584,8.55,273.703125,,30217,30246
1062,38,0.003805875778198242,9984.561298001629,8.3875,273.703125,,30246,30284
1063,23,0.0022788047790527344,10093.010253191043,8.375,273.703125,,30284,30307
1064,19,0.0018849372863769531,10079.910953706047,8.375,273.703125,,30307,30326
1065,43,0.0050199031829833984,8565.9022559962,8.9875,273.703125,,30326,30369
1066,30,0.0030159950256347656,9946.96600790514,8.35,273.703125,,30369,30399
1067,20,0.002274036407470703,8794.93394841686,8.775,273.703125,,30399,30419
1068,37,0.003674030303955078,10070.684490590525,8.375,273.703125,,30419,30456
1069,9,0.0008749961853027344,10285.759128065396,8.2875,273.703125,,30456,30465
1070,24,0.0026319026947021484,9118.878159253556,8.6125,273.703125,,30465,30489
1071,18,0.001852273941040039,9717.785043120093,8.4125,273.703125,,30489,30507
1072,25,0.002660036087036133,9398.368737115712,8.6875,273.703125,,30507,30532
1073,33,0.004076957702636719,8094.270877192983,9.1,273.703125,,30532,30565
1074,22,0.0026717185974121094,8234.400142780652,9.1125,273.703125,,30565,30587
1075,81,0.010655879974365234,7601.436971405557,9.2875,273.703125,,30587,30668
1076,20,0.002076387405395508,9632.113905155586,8.5,273.703125,,30668,30688
1077,36,0.004353761672973633,8268.711680630853,8.9875,273.703125,,30688,30724
1078,18,0.0021772384643554688,8267.353482260183,9.0375,273.703125,,30724,30742
1079,29,0.0035338401794433594,8206.369990554582,9.075,273.703125,,30742,30771
1080,36,0.0040662288665771484,8853.412137203166,8.7875,273.703125,,30771,30807
1081,20,0.0019969940185546875,10015.05253104107,8.4125,273.703125,,30807,30827
1082,27,0.003184080123901367,8479.686110071134,8.9625,273.703125,,30827,30854
1083,23,0.002810955047607422,8182.272434266328,9.075,273.703125,,30854,30877
1084,20,0.002160787582397461,9255.884365000551,8.65,273.703125,,30877,30897
1085,21,0.0021097660064697266,9953.710475759974,8.3125,273.703125,,30897,30918
1086,23,0.004142284393310547,5552.4917693104635,10.2125,273.703125,,30918,30941
1087,30,0.0030410289764404297,9865.081928655429,8.4125,273.703125,,30941,30971
1088,9,0.0008859634399414062,10158.43272335845,8.325,273.703125,,30971,30980
1089,24,0.002344846725463867,10235.210574478902,8.3,273.703125,,30980,31004
1090,62,0.0074350833892822266,8338.843931377265,8.975,273.703125,,31004,31066
1091,6,0.0005881786346435547,10200.982569922984,8.325,273.703125,,31066,31072
1092,9,0.0008728504180908203,10311.0450696531,8.275,273.703125,,31072,31081
1093,29,0.0028481483459472656,10182.05390925833,8.275,273.703125,,31081,31110
1094,20,0.002187013626098633,9144.890439332825,8.7125,273.703125,,31110,31130
1095,29,0.003698110580444336,7841.842305460641,9.225,273.703125,,31130,31159
