I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
98,11,0.010044097900390625,9956.095708317509,8.2875,207.875,,1067,1078
99,11,0.00975799560546875,10248.00625488663,8.1625,207.875,,1078,1089
100,11,0.008739948272705078,11441.715314528888,7.825,207.875,,1089,1100
101,11,0.010050058364868164,9950.190970986643,7.8375,207.875,,1100,1111
102,11,0.009384870529174805,10655.448009552118,8.025,207.875,,1111,1122
103,11,0.008688211441040039,11509.848796685053,7.7375,207.875,,1122,1133
104,11,0.009136199951171875,10945.469728601252,7.9125,207.875,,1133,1144
105,11,0.008413076400756836,11886.258395443081,7.5625,207.875,,1144,1155
106,11,0.009666204452514648,10345.32225045014,8.15,207.875,,1155,1166
107,11,0.010103940963745117,9897.128294674249,8.275,207.875,,1166,1177
108,11,1.3806359767913818,72.43038837246691,0.3375,215.625,,1177,1188
109,11,0.01575303077697754,6347.984804685726,9.6875,215.625,,1188,1199
110,11,0.012747049331665039,7844.952772842046,9.1375,215.625,,1199,1210
111,11,0.011236190795898438,8899.813274486505,8.6875,215.625,,1210,1221
112,11,0.010143041610717773,9858.975624662107,8.3125,215.625,,1221,1232
113,11,0.009287834167480469,10766.77276927816,7.9875,215.625,,1232,1243
114,11,0.009195089340209961,10875.370135089584,7.9625,215.625,,1243,1254
115,11,0.009446144104003906,10586.3301362948,8.0625,215.625,,1254,1265
116,11,0.010059118270874023,9941.229172098314,8.2625,215.625,,1265,1276
117,11,0.00900578498840332,11103.973737855082,7.9375,215.625,,1276,1287
118,11,0.008639812469482422,11574.325293890392,7.7125,215.625,,1287,1298
119,11,0.009125232696533203,10958.624653811987,7.9375,215.625,,1298,1309
120,11,0.008997917175292969,11113.683094859565,7.85,215.625,,1309,1320
121,11,0.010555267333984375,9473.94289844597,8.5125,215.625,,1320,1331
122,11,0.009452104568481445,10579.654433093707,8.0625,215.625,,1331,1342
123,11,0.009897947311401367,10103.104901842707,8.2375,215.625,,1342,1353
124,11,0.009619951248168945,10395.063074673473,8.1,215.625,,1353,1364
125,11,0.009124994277954102,10958.91098163196,7.85,215.625,,1364,1375
126,11,0.009155035018920898,10922.951118518711,7.875,215.625,,1375,1386
127,11,0.009428977966308594,10605.60331748761,8.175,215.625,,1386,1397
128,11,0.008897066116333008,11239.660208484069,7.7875,215.625,,1397,1408
129,11,0.010061025619506836,9939.34453423067,8.275,215.625,,1408,1419
130,11,0.008807897567749023,11353.447202447012,7.8125,215.625,,1419,1430
131,11,0.008816957473754883,11341.780914523675,7.7875,215.625,,1430,1441
132,11,0.008738994598388672,11442.963932995035,7.725,215.625,,1441,1452
133,11,0.00914311408996582,10937.192625622572,7.9375,215.625,,1452,1463
