I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
825,3,0.0002989768981933594,10034.22009569378,8.475,219.25,,12152,12155
826,19,0.0015749931335449219,12063.544656372995,7.6,219.25,,12155,12174
827,17,0.0013539791107177734,12555.585138228562,7.4125,219.25,,12174,12191
828,14,0.0013170242309570312,10630.024619840695,7.925,219.25,,12191,12205
829,14,0.0011072158813476562,12644.327304048235,7.4,219.25,,12205,12219
830,11,0.0009338855743408203,11778.744957875926,7.55,219.25,,12219,12230
831,6,0.0004868507385253906,12324.105778648383,7.4375,219.25,,12230,12236
832,19,0.0015201568603515625,12498.71016311167,7.4,219.25,,12236,12255
833,8,0.0006327629089355469,12642.966088922381,7.4125,219.25,,12255,12263
834,13,0.0010402202606201172,12497.35319734128,7.45,219.25,,12263,12276
835,14,0.0011279582977294922,12411.806383428451,7.45,219.25,,12276,12290
836,24,0.0019268989562988281,12455.24573125464,7.4,219.25,,12290,12314
837,52,0.004445791244506836,11696.4556228884,7.625,219.25,,12314,12366
838,10,0.0008139610290527344,12285.600468658466,7.5625,219.25,,12366,12376
839,12,0.0011348724365234375,10573.875630252101,8.1625,219.25,,12376,12388
840,15,0.001425027847290039,10526.110088673247,8.0875,219.25,,12388,12403
841,14,0.0013468265533447266,10394.805452292441,8.1625,219.25,,12403,12417
842,10,0.000982046127319336,10182.82107307599,8.125,219.25,,12417,12427
843,3,0.0002970695495605469,10098.645264847511,8.4375,219.25,,12427,12430
844,13,0.0011241436004638672,11564.358854718981,7.7375,219.25,,12430,12443
845,17,0.0013587474822998047,12511.522723284786,7.2875,219.25,,12443,12460
846,14,0.0011169910430908203,12533.67257203842,7.3625,219.25,,12460,12474
847,18,0.0014569759368896484,12354.356406480118,7.325,219.25,,12474,12492
848,13,0.0011038780212402344,11776.663498920087,7.1125,219.25,,12492,12505
849,43,0.003633737564086914,11833.545830326095,7.525,219.25,,12505,12548
850,16,0.0012929439544677734,12374.859671768394,7.475,219.25,,12548,12564
851,11,0.0008828639984130859,12459.450175533351,7.4125,219.25,,12564,12575
852,20,0.0015900135040283203,12578.509521667416,7.3625,219.25,,12575,12595
853,8,0.0006430149078369141,12441.391175380051,7.4875,219.25,,12595,12603
854,8,0.0006432533264160156,12436.779836916234,7.4875,219.25,,12603,12611
855,20,0.0016129016876220703,12400.011825572801,7.375,219.25,,12611,12631
856,5,0.0004208087921142578,11881.881019830029,7.7375,219.25,,12631,12636
857,14,0.0011501312255859375,12172.524046434493,7.3375,219.25,,12636,12650
858,16,0.00128936767578125,12409.183431952662,7.4,219.25,,12650,12666
859,12,0.0009772777557373047,12279.006586972433,7.375,219.25,,12666,12678
860,25,0.0020329952239990234,12297.126773777412,7.3625,219.25,,12678,12703
861,14,0.0011441707611083984,12235.935819962493,7.525,219.25,,12703,12717
862,5,0.0004291534423828125,11650.844444444445,7.4875,219.25,,12717,12722
863,5,0.00044226646423339844,11305.401617250674,7.5125,219.25,,12722,12727
864,5,0.00040793418884277344,12256.87901811806,7.475,219.25,,12727,12732
865,12,0.00115203857421875,10416.317880794702,9.325,219.25,,12732,12744
866,26,0.0020999908447265625,12381.006357856493,7.4,219.25,,12744,12770
867,6,0.0005249977111816406,11428.621253405994,7.625,219.25,,12770,12776
868,22,0.0017561912536621094,12527.109421667119,7.3625,219.25,,12776,12798
869,24,0.001959085464477539,12250.614092734575,7.475,219.25,,12798,12822
870,8,0.0006918907165527344,11562.519641626464,7.5375,219.25,,12822,12830
871,15,0.001377105712890625,10892.409972299169,7.9625,219.25,,12830,12845
872,8,0.0006821155548095703,11728.218105557497,7.7125,219.25,,12845,12853
873,14,0.001184225082397461,11822.076907590095,7.625,219.25,,12853,12867
874,8,0.0007331371307373047,10912.010406504065,7.9625,219.25,,12867,12875
875,61,0.0051441192626953125,11858.200964034111,7.475,219.25,,12875,12936
876,11,0.0009489059448242188,11592.297487437187,7.7875,219.25,,12936,12947
877,9,0.0007390975952148438,12177.011612903227,7.225,219.25,,12947,12956
878,12,0.000993967056274414,12072.834732549773,7.2375,219.25,,12956,12968
879,8,0.0006549358367919922,12214.937022206042,7.4875,219.25,,12968,12976
880,3,0.0002460479736328125,12192.744186046511,7.5625,219.25,,12976,12979
881,17,0.0015730857849121094,10806.785086389815,7.8375,219.25,,12979,12996
882,13,0.0010859966278076172,11970.57124039517,7.6125,219.25,,12996,13009
883,13,0.0010380744934082031,12523.186035829123,7.425,219.25,,13009,13022
884,3,0.00024700164794921875,12145.667953667953,7.6,219.25,,13022,13025
885,6,0.0005052089691162109,11876.273714016046,7.3875,219.25,,13025,13031
886,16,0.0014891624450683594,10744.294588536663,8.0375,219.25,,13031,13047
887,20,0.0015878677368164062,12595.507507507507,7.3625,219.25,,13047,13067
888,6,0.0004942417144775391,12139.808972503617,7.5875,219.25,,13067,13073
889,8,0.0006651878356933594,12026.678136200717,7.325,219.25,,13073,13081
890,22,0.0017688274383544922,12437.618007817766,7.3625,219.25,,13081,13103
891,25,0.002351999282836914,10629.254941713127,8.0125,219.25,,13103,13128
892,14,0.0013530254364013672,10347.18167400881,8.1,219.25,,13128,13142
893,18,0.0017058849334716797,10551.708176100628,8.0875,219.25,,13142,13160
894,16,0.0015859603881835938,10088.524353577872,8.2125,219.25,,13160,13176
895,12,0.0011730194091796875,10230.009756097561,8.2375,219.25,,13176,13188
896,12,0.0011551380157470703,10388.369040247679,8.2125,219.25,,13188,13200
897,3,0.0003001689910888672,9994.3701350278,8.4,219.25,,13200,13203
898,5,0.0004868507385253906,10270.088148873654,8.2875,219.25,,13203,13208
899,3,0.0002949237823486328,10172.119644300728,8.325,219.25,,13208,13211
900,11,0.0010519027709960938,10457.240253853128,8.1625,219.25,,13211,13222
901,65,0.005533933639526367,11745.713670242558,7.5625,219.25,,13222,13287
902,9,0.0008890628814697266,10123.018503620273,8.3125,219.25,,13287,13296
903,7,0.0006721019744873047,10415.086200780419,8.25,219.25,,13296,13303
904,17,0.0015799999237060547,10759.494190433077,8.0375,219.25,,13303,13320
905,8,0.0006439685821533203,12422.966308774528,7.475,219.25,,13320,13328
906,5,0.0004248619079589844,11768.529741863074,7.3625,219.25,,13328,13333
907,9,0.0007200241088867188,12499.581456953643,7.4125,219.25,,13333,13342
908,25,0.002147197723388672,11643.082389518098,7.625,219.25,,13342,13367
909,30,0.0028841495513916016,10401.679755311234,8.075,219.25,,13367,13397
910,3,0.0003020763397216797,9931.264404104184,8.525,219.25,,13397,13400
911,3,0.0003039836883544922,9868.950588235293,8.4625,219.25,,13400,13403
912,15,0.001447916030883789,10359.716779186563,8.2125,219.25,,13403,13418
913,25,1.367013931274414,18.288036009035746,0.2,219.25,,13418,13443
914,12,0.00432896614074707,2772.0244533788623,13.1875,219.484375,,13443,13455
915,14,0.0024619102478027344,5686.64110013558,10.0375,219.484375,,13455,13469
916,13,0.0020530223846435547,6332.127743583788,9.775,219.484375,,13469,13482
917,8,0.0012061595916748047,6632.621466693023,9.6875,219.484375,,13482,13490
918,10,0.001558065414428711,6418.215761285386,9.75,219.484375,,13490,13500
919,12,0.0018317699432373047,6551.040999609528,9.625,219.484375,,13500,13512
920,13,0.0019788742065429688,6569.391807228915,9.625,219.484375,,13512,13525
921,11,0.0014960765838623047,7352.564780876494,9.275,219.484375,,13525,13536
922,11,0.0014529228210449219,7570.9458483754515,9.3125,219.484375,,13536,13547
923,16,0.0020949840545654297,7637.289632411517,9.2375,219.484375,,13547,13563
924,15,0.0018579959869384766,8073.214423200308,9.1,219.484375,,13563,13578
925,3,0.0003750324249267578,7999.3083280356,9.2125,219.484375,,13578,13581
926,12,0.0014111995697021484,8503.403953370502,8.9,219.484375,,13581,13593
927,11,0.0012869834899902344,8547.118191922935,8.875,219.484375,,13593,13604
928,3,0.0003688335418701172,8133.750484809309,9.1625,219.484375,,13604,13607
929,3,0.00036215782165527344,8283.681369321923,9.15,219.484375,,13607,13610
930,5,0.000591278076171875,8456.258064516129,8.9875,219.484375,,13610,13615
931,19,0.002254009246826172,8429.424159086102,8.875,219.484375,,13615,13634
932,10,0.0011441707611083984,8739.954157116066,8.8875,219.484375,,13634,13644
933,11,0.0012369155883789062,8893.08866615266,8.6,219.484375,,13644,13655
934,21,0.0023038387298583984,9115.22135982614,8.6875,219.484375,,13655,13676
935,11,0.0012650489807128906,8695.315491895966,8.7,219.484375,,13676,13687
936,13,0.0014240741729736328,9128.737987610915,8.675,219.484375,,13687,13700
937,8,0.0009090900421142578,8800.008392341988,8.9375,219.484375,,13700,13708
938,10,0.0010879039764404297,9191.987727372343,8.575,219.484375,,13708,13718
939,8,0.0008711814880371094,9182.931581828134,8.5875,219.484375,,13718,13726
940,13,0.001390218734741211,9351.04647573315,8.4375,219.484375,,13726,13739
941,8,0.0008270740509033203,9672.652637647738,8.4875,219.484375,,13739,13747
942,12,0.0012359619140625,9709.037037037036,8.425,219.484375,,13747,13759
943,15,0.0015342235565185547,9776.932400932401,8.475,219.484375,,13759,13774
944,8,0.0007941722869873047,10073.380966676674,8.4375,219.484375,,13774,13782
945,12,0.0011682510375976562,10271.764897959183,8.25,219.484375,,13782,13794
946,12,0.0011839866638183594,10135.24929520741,8.2875,219.484375,,13794,13806
947,7,0.0007038116455078125,9945.842818428184,8.25,219.484375,,13806,13813
948,14,0.001461029052734375,9582.28720626632,8.425,219.484375,,13813,13827
949,16,0.0015850067138671875,10094.594464500602,8.275,219.484375,,13827,13843
950,5,0.0004830360412597656,10351.194471865745,8.35,219.484375,,13843,13848
951,14,0.0013380050659179688,10463.338560228083,8.0875,219.484375,,13848,13862
952,24,0.0022592544555664062,10622.973406500632,8.05,219.484375,,13862,13886
953,11,0.0010399818420410156,10577.10774873911,8.2,219.484375,,13886,13897
954,6,0.0005860328674316406,10238.33360455655,8.275,219.484375,,13897,13903
955,14,0.0013031959533691406,10742.820343944384,7.9875,219.484375,,13903,13917
956,3,0.00029397010803222656,10205.119221411192,8.2625,219.484375,,13917,13920
957,14,0.0012862682342529297,10884.199443929565,8.0125,219.484375,,13920,13934
958,10,0.0009298324584960938,10754.625641025641,7.8875,219.484375,,13934,13944
959,11,0.0010020732879638672,10977.241018320248,8.0,219.484375,,13944,13955
960,13,0.0011560916900634766,11244.782841823057,7.825,219.484375,,13955,13968
961,8,0.0007109642028808594,11252.324614352783,7.875,219.484375,,13968,13976
962,3,0.00026798248291015625,11194.7615658363,8.0875,219.484375,,13976,13979
963,6,0.0005278587341308594,11366.677506775068,7.925,219.484375,,13979,13985
964,8,0.0007181167602539062,11140.249667994687,7.925,219.484375,,13985,13993
965,8,0.0007002353668212891,11424.729996595164,7.875,219.484375,,13993,14001
966,6,0.0005288124084472656,11346.178539224527,7.975,219.484375,,14001,14007
967,14,0.0012478828430175781,11219.001910584639,7.8875,219.484375,,14007,14021
968,12,0.0010497570037841797,11431.216897569839,7.825,219.484375,,14021,14033
969,8,0.000701904296875,11397.565217391304,7.7,219.484375,,14033,14041
970,8,0.0006940364837646484,11526.771556166266,7.775,219.484375,,14041,14049
971,13,0.0011372566223144531,11431.017190775681,7.8625,219.484375,,14049,14062
972,15,0.0013003349304199219,11535.489548954896,7.7375,219.484375,,14062,14077
973,14,0.001219034194946289,11484.501466849208,7.75,219.484375,,14077,14091
974,8,0.00067901611328125,11781.752808988764,7.7,219.484375,,14091,14099
975,11,0.0009248256683349609,11894.133539572054,7.625,219.484375,,14099,14110
976,19,0.001627206802368164,11676.450695970696,7.6,219.484375,,14110,14129
977,3,0.00026702880859375,11234.742857142857,8.0,219.484375,,14129,14132
978,21,0.0018157958984375,11565.176470588236,7.5875,219.484375,,14132,14153
979,16,0.0013720989227294922,11660.966811468288,7.725,219.484375,,14153,14169
980,16,0.0013699531555175781,11679.231465367213,7.675,219.484375,,14169,14185
981,16,0.0013818740844726562,11578.47895100069,7.7375,219.484375,,14185,14201
982,7,0.0005860328674316406,11944.722538649308,7.7375,219.484375,,14201,14208
983,14,0.0011508464813232422,12164.958773565362,7.525,219.484375,,14208,14222
984,9,0.0007507801055908203,11987.531279771356,7.625,219.484375,,14222,14231
985,9,0.0007510185241699219,11983.725714285714,7.475,219.484375,,14231,14240
986,13,0.0010738372802734375,12106.117229129663,7.5125,219.484375,,14240,14253
987,5,0.00041103363037109375,12164.45475638051,7.675,219.484375,,14253,14258
988,11,0.0009200572967529297,11955.777144337912,7.5375,219.484375,,14258,14269
989,15,0.0012459754943847656,12038.760045924226,7.4375,219.484375,,14269,14284
990,16,0.0013120174407958984,12194.959840087226,7.4875,219.484375,,14284,14300
991,13,0.0012879371643066406,10093.660125879303,8.1875,219.484375,,14300,14313
992,5,0.0004801750183105469,10412.86991062562,8.275,219.484375,,14313,14318
993,14,0.0013060569763183594,10719.287331142752,8.0,219.484375,,14318,14332
994,12,0.000993967056274414,12072.834732549773,7.4625,219.484375,,14332,14344
995,17,0.0013580322265625,12518.112359550561,7.475,219.484375,,14344,14361
996,7,0.0005679130554199219,12325.830394626364,7.5125,219.484375,,14361,14368
997,12,0.0009980201721191406,12023.805064500717,7.5625,219.484375,,14368,14380
998,6,0.0005948543548583984,10086.50260521042,8.225,219.484375,,14380,14386
999,11,0.0010650157928466797,10328.485336915155,8.1,219.484375,,14386,14397
1000,15,0.0014660358428955078,10231.673442836234,8.0375,219.484375,,14397,14412
1001,9,0.0009629726409912109,9346.059915820748,9.4625,219.484375,,14412,14421
1002,4,0.0004019737243652344,9950.899169632266,8.45,219.484375,,14421,14425
1003,21,0.002023935317993164,10375.825656732242,8.05,219.484375,,14425,14446
1004,14,0.0012819766998291016,10920.635298493584,8.0,219.484375,,14446,14460
1005,7,0.0005750656127929688,12172.524046434493,7.4125,219.484375,,14460,14467
1006,22,0.0017850399017333984,12324.65446774409,7.4875,219.484375,,14467,14489
1007,5,0.00041294097900390625,12108.267898383372,7.7125,219.484375,,14489,14494
1008,15,0.0011990070343017578,12510.351958639889,7.3875,219.484375,,14494,14509
1009,13,0.0010449886322021484,12440.326716860598,7.475,219.484375,,14509,14522
1010,9,0.0007228851318359375,12450.110817941952,7.45,219.484375,,14522,14531
1011,24,0.001953125,12288.0,7.375,219.484375,,14531,14555
1012,32,0.002538919448852539,12603.78702225561,7.375,219.484375,,14555,14587
1013,14,0.0012881755828857422,10868.083657227466,7.9625,219.484375,,14587,14601
1014,11,0.0009572505950927734,11491.243835616438,7.8,219.484375,,14601,14612
1015,10,0.0009553432464599609,10467.441976541053,8.1875,219.484375,,14612,14622
1016,7,0.0005791187286376953,12087.331412103746,7.4875,219.484375,,14622,14629
1017,10,0.0007970333099365234,12546.527071492672,7.375,219.484375,,14629,14639
1018,29,0.0024216175079345703,11975.466771684552,7.5,219.484375,,14639,14668
1019,12,0.0011687278747558594,10267.574051407588,8.2125,219.484375,,14668,14680
1020,8,0.0006470680236816406,12363.460574797347,7.55,219.484375,,14680,14688
1021,8,0.0006382465362548828,12534.34142697049,7.525,219.484375,,14688,14696
1022,33,0.0031349658966064453,10526.430298882044,8.075,219.484375,,14696,14729
1023,11,0.0009410381317138672,11689.218140359766,7.65,219.484375,,14729,14740
1024,14,0.0011348724365234375,12336.188235294117,7.3875,219.484375,,14740,14754
1025,32,0.0025637149810791016,12481.88672928485,7.3625,219.484375,,14754,14786
1026,3,0.0019769668579101562,1517.4761215629521,11.8625,219.5,,14786,14789
1027,15,0.0013861656188964844,10821.217750257998,8.0375,219.5,,14789,14804
1028,16,0.0015380382537841797,10402.86219190823,8.1625,219.5,,14804,14820
1029,14,0.0012972354888916016,10792.18084910862,8.0375,219.5,,14820,14834
1030,15,0.0013561248779296875,11060.928270042194,7.75,219.5,,14834,14849
1031,16,0.0015108585357666016,10590.005365314817,8.1375,219.5,,14849,14865
1032,118,0.010601043701171875,11130.979489024829,7.725,219.53125,,14865,14983
1033,9,0.0009050369262695312,9944.345626975764,8.3125,219.53125,,14983,14992
1034,12,0.0011789798736572266,10178.290798786653,8.3,219.53125,,14992,15004
1035,7,0.0006940364837646484,10085.925111645483,8.35,219.53125,,15004,15011
1036,14,0.001219034194946289,11484.501466849208,7.775,219.53125,,15011,15025
1037,16,0.0012891292572021484,12411.478453856113,7.4375,219.53125,,15025,15041
1038,31,0.0028290748596191406,10957.645710433171,7.8125,219.53125,,15041,15072
1039,11,0.0008771419525146484,12540.729546072302,7.3625,219.53125,,15072,15083
1040,3,0.00025081634521484375,11960.942965779468,7.8125,219.53125,,15083,15086
1041,10,0.0008640289306640625,11573.686534216336,7.8125,219.53125,,15086,15096
1042,8,0.000762939453125,10485.76,8.225,219.53125,,15096,15104
1043,7,0.0006127357482910156,11424.174319066147,7.7625,219.53125,,15104,15111
1044,18,0.0015001296997070312,11998.9624920534,7.2375,219.53125,,15111,15129
1045,15,0.0012099742889404297,12396.957635467981,7.425,219.53125,,15129,15144
1046,11,0.001010894775390625,10881.449056603773,7.7875,219.53125,,15144,15155
1047,5,0.0005011558532714844,9976.936251189343,8.35,219.53125,,15155,15160
1048,7,0.0006809234619140625,10280.156862745098,8.25,219.53125,,15160,15167
1049,17,0.0016198158264160156,10495.020312040035,8.125,219.53125,,15167,15184
1050,15,0.0014269351959228516,10512.040100250626,8.1,219.53125,,15184,15199
1051,17,0.0016219615936279297,10481.135969425253,8.0625,219.53125,,15199,15216
1052,7,0.0006697177886962891,10452.163759344963,8.275,219.53125,,15216,15223
1053,16,0.0015327930450439453,10438.460724840566,8.0375,219.53125,,15223,15239
1054,16,0.0015361309051513672,10415.778984944902,8.075,219.53125,,15239,15255
1055,12,0.0011501312255859375,10433.592039800995,8.125,219.53125,,15255,15267
1056,15,0.0013201236724853516,11362.571789777858,7.9125,219.53125,,15267,15282
1057,5,0.0004839897155761719,10330.79802955665,8.35,219.53125,,15282,15287
1058,3,0.00028014183044433594,10708.861276595744,8.3,219.53125,,15287,15290
1059,8,0.000640869140625,12483.047619047618,7.475,219.53125,,15290,15298
1060,21,0.001711130142211914,12272.590776090288,7.5,219.53125,,15298,15319
1061,8,0.0006499290466308594,12309.035950110052,7.5375,219.53125,,15319,15327
1062,10,0.0009000301361083984,11110.739072847682,7.8625,219.53125,,15327,15337
1063,5,0.0004858970642089844,10290.245338567223,8.3125,219.53125,,15337,15342
1064,19,0.0018460750579833984,10292.105902105128,8.1,219.53125,,15342,15361
1065,19,0.0018198490142822266,10440.426568845802,8.125,219.53125,,15361,15380
1066,17,0.0016169548034667969,10513.59009141846,8.0875,219.53125,,15380,15397
1067,8,0.0006530284881591797,12250.614092734575,7.5125,219.53125,,15397,15405
1068,13,0.0010256767272949219,12674.55880985588,7.35,219.53125,,15405,15418
1069,16,0.001276254653930664,12536.682981505697,7.3125,219.53125,,15418,15434
1070,17,0.0013532638549804688,12562.221282593375,7.3875,219.53125,,15434,15451
1071,13,0.0010609626770019531,12253.022921348314,7.375,219.53125,,15451,15464
1072,27,0.0021560192108154297,12523.079509012496,7.3875,219.53125,,15464,15491
1073,5,0.0004138946533203125,12080.36866359447,7.6625,219.53125,,15491,15496
1074,14,0.001155853271484375,12112.26402640264,7.25,219.53125,,15496,15510
1075,8,0.0006780624389648438,11798.323488045007,7.625,219.53125,,15510,15518
1076,59,0.005521059036254883,10686.35557282895,7.9875,219.53125,,15518,15577
1077,15,0.0014641284942626953,10245.002442598925,8.1625,219.53125,,15577,15592
1078,15,0.0013229846954345703,11337.999639574698,7.75,219.53125,,15592,15607
1079,8,0.0006382465362548828,12534.34142697049,7.4125,219.53125,,15607,15615
1080,15,0.0012938976287841797,11592.880044223328,7.5125,219.53125,,15615,15630
1081,5,0.00041985511779785156,11908.869960249858,7.4625,219.53125,,15630,15635
1082,3,0.0002391338348388672,12545.276171485544,7.575,219.53125,,15635,15638
1083,28,0.0022399425506591797,12500.320596061734,7.35,219.53125,,15638,15666
1084,3,0.0002498626708984375,12006.595419847328,7.65,219.53125,,15666,15669
1085,15,0.0012981891632080078,11554.556473829201,7.6375,219.53125,,15669,15684
1086,16,0.0015320777893066406,10443.333955804545,8.1625,219.53125,,15684,15700
1087,9,0.0007722377777099609,11654.441494288361,7.725,219.53125,,15700,15709
1088,12,0.001107931137084961,10830.998063266623,7.95,219.53125,,15709,15721
1089,16,0.0012660026550292969,12638.204143126177,7.3375,219.53125,,15721,15737
1090,29,0.0023071765899658203,12569.475663945437,7.275,219.53125,,15737,15766
1091,13,0.0010459423065185547,12428.983815819467,7.3625,219.53125,,15766,15779
1092,21,0.0017619132995605469,11918.861163734777,7.525,219.53125,,15779,15800
1093,12,0.0011446475982666016,10483.575921682983,8.1,219.53125,,15800,15812
1094,29,0.002511739730834961,11545.782249644044,7.6375,219.53125,,15812,15841
1095,15,0.0012249946594238281,12244.951342934994,7.4125,219.53125,,15841,15856
1096,4,0.0003261566162109375,12264.04678362573,7.675,219.53125,,15856,15860
1097,10,0.0007939338684082031,12595.507507507507,7.5125,219.53125,,15860,15870
1098,15,0.0012001991271972656,12497.92610250298,7.4125,219.53125,,15870,15885
1099,12,0.0009458065032958984,12687.584572724982,7.375,219.53125,,15885,15897
1100,5,0.0004291534423828125,11650.844444444445,7.725,219.53125,,15897,15902
1101,11,0.0010631084442138672,10347.015922852657,8.225,219.53125,,15902,15913
1102,18,0.0017211437225341797,10458.162072309184,8.0875,219.53125,,15913,15931
1103,15,0.0014400482177734375,10416.317880794702,8.1875,219.53125,,15931,15946
1104,18,0.001737833023071289,10357.726985869118,8.1,219.53125,,15946,15964
1105,15,0.0014300346374511719,10489.256418806268,8.15,219.53125,,15964,15979
1106,14,0.0011761188507080078,11903.558889114129,7.6,219.53125,,15979,15993
1107,41,0.0033538341522216797,12224.814388284638,7.475,219.53125,,15993,16034
1108,6,0.0005769729614257812,10399.100826446282,8.15,219.53125,,16034,16040
1109,6,0.0004820823669433594,12446.005934718101,7.45,219.53125,,16040,16046
1110,9,0.0007159709930419922,12570.341658341658,7.4125,219.53125,,16046,16055
1111,13,0.001161813735961914,11189.40119023189,7.775,219.53125,,16055,16068
1112,13,0.0010547637939453125,12325.034358047016,7.3125,219.53125,,16068,16081
1113,33,0.0026428699493408203,12486.42598105548,7.45,219.53125,,16081,16114
1114,5,0.0004107952117919922,12171.514799767847,7.55,219.53125,,16114,16119
1115,11,0.0008749961853027344,12571.483378746594,7.4,219.53125,,16119,16130
1116,8,1.3656282424926758,5.858109660501479,0.1875,220.578125,,16130,16138
1117,16,0.0031638145446777344,5057.186435568952,10.425,220.578125,,16138,16154
1118,14,0.002732992172241211,5122.590595830062,10.1375,220.578125,,16154,16168
1119,8,0.0014200210571289062,5633.719274680994,10.0625,220.578125,,16168,16176
1120,29,0.004303932189941406,6738.024374030579,9.625,220.578125,,16176,16205
1121,10,0.0016360282897949219,6112.363742349169,9.775,220.578125,,16205,16215
1122,11,0.0014801025390625,7431.917525773196,9.3625,220.578125,,16215,16226
1123,20,0.002644062042236328,7564.119026149684,9.25,220.578125,,16226,16246
1124,9,0.001177072525024414,7646.087907636216,9.35,220.578125,,16246,16255
1125,15,0.0019881725311279297,7544.616860534837,9.2375,220.578125,,16255,16270
1126,10,0.0013761520385742188,7266.638946638946,9.2625,220.578125,,16270,16280
1127,13,0.0015690326690673828,8285.359671782404,8.975,220.578125,,16280,16293
1128,8,0.0009670257568359375,8272.788954635109,9.0125,220.578125,,16293,16301
1129,12,0.0014388561248779297,8339.958243579122,8.9875,220.578125,,16301,16313
1130,17,0.0020210742950439453,8411.368172702607,8.9,220.578125,,16313,16330
1131,12,0.0014290809631347656,8397.005005005005,8.9875,220.578125,,16330,16342
1132,12,0.001361846923828125,8811.563025210084,8.525,220.578125,,16342,16354
1133,17,0.0018727779388427734,9077.42431572247,8.625,220.578125,,16354,16371
1134,5,0.0005609989166259766,8912.67318317042,8.8375,220.578125,,16371,16376
1135,13,0.0014307498931884766,9086.144309281786,8.7,220.578125,,16376,16389
1136,16,0.0016469955444335938,9714.658946149391,8.5375,220.578125,,16389,16405
1137,8,0.0008299350738525391,9639.308244757254,8.5,220.578125,,16405,16413
1138,23,0.0023512840270996094,9781.88927195295,8.425,220.578125,,16413,16436
1139,5,0.0005261898040771484,9502.27458087902,8.625,220.578125,,16436,16441
1140,12,0.0012280941009521484,9771.238206173559,8.4,220.578125,,16441,16453
1141,13,0.0013651847839355469,9522.52043311212,8.4125,220.578125,,16453,16466
1142,3,0.00031280517578125,9590.634146341463,8.6375,220.578125,,16466,16469
1143,5,0.0004971027374267578,10058.282973621102,8.475,220.578125,,16469,16474
1144,5,0.0005011558532714844,9976.936251189343,8.4625,220.578125,,16474,16479
1145,22,0.0021431446075439453,10265.289576148625,8.2625,220.578125,,16479,16501
1146,7,0.000743865966796875,9410.297435897435,7.75,220.578125,,16501,16508
1147,13,0.0013151168823242188,9885.052936910804,8.3,220.578125,,16508,16521
1148,15,0.0014362335205078125,10443.98406374502,8.1125,220.578125,,16521,16536
1149,10,0.0009510517120361328,10514.675357232389,8.2625,220.578125,,16536,16546
1150,13,0.0012390613555908203,10491.81296902059,8.1875,220.578125,,16546,16559
1151,12,0.0011301040649414062,10618.491139240507,8.0625,220.578125,,16559,16571
1152,14,0.0013239383697509766,10574.510354763192,8.175,220.578125,,16571,16585
1153,9,0.0008471012115478516,10624.468336616943,8.125,220.578125,,16585,16594
1154,11,0.001069784164428711,10282.447960775575,8.1625,220.578125,,16594,16605
1155,9,0.000865936279296875,10393.374449339208,8.15,220.578125,,16605,16614
1156,13,0.00121307373046875,10716.5786163522,7.9875,220.578125,,16614,16627
1157,8,0.0007486343383789062,10686.12484076433,8.05,220.578125,,16627,16635
1158,16,0.0014591217041015625,10965.50065359477,7.975,220.578125,,16635,16651
1159,14,0.0013089179992675781,10695.857194899818,7.925,220.578125,,16651,16665
1160,8,0.0007359981536865234,10869.592484612893,8.0125,220.578125,,16665,16673
1161,15,0.0013277530670166016,11297.281379062668,7.7875,220.578125,,16673,16688
1162,6,0.0005538463592529297,10833.32931554025,8.1,220.578125,,16688,16694
1163,11,0.0009829998016357422,11190.236235750666,7.9,220.578125,,16694,16705
1164,9,0.0007948875427246094,11322.356328734253,7.975,220.578125,,16705,16714
1165,16,0.0013742446899414062,11642.75919500347,7.7,220.578125,,16714,16730
1166,18,0.0015811920166015625,11383.816646562123,7.6375,220.578125,,16730,16748
1167,21,0.00189208984375,11098.838709677419,7.775,220.578125,,16748,16769
1168,14,0.0012421607971191406,11270.682533589252,7.9,220.578125,,16769,16783
1169,18,0.001577138900756836,11413.072108843537,7.75,220.578125,,16783,16801
1170,9,0.0007832050323486328,11491.243835616438,7.675,220.578125,,16801,16810
1171,39,0.003307819366455078,11790.244774398156,7.625,220.578125,,16810,16849
1172,14,0.0012500286102294922,11199.743658210948,7.5,220.578125,,16849,16863
1173,18,0.0015380382537841797,11703.21996589676,7.5625,220.578125,,16863,16881
1174,25,0.0020837783813476562,11997.437070938215,7.5375,220.578125,,16881,16906
1175,23,0.0019042491912841797,12078.251158131965,7.525,220.578125,,16906,16929
1176,23,0.0018889904022216797,12175.816231225546,7.5125,220.578125,,16929,16952
1177,23,0.0019600391387939453,11734.459554798686,7.6125,220.578125,,16952,16975
1178,11,0.0009009838104248047,12208.876422333951,7.5125,220.578125,,16975,16986
1179,13,0.0012290477752685547,10577.294277400582,8.0625,220.578125,,16986,16999
1180,21,0.002027750015258789,10356.306172839506,8.1875,220.578125,,16999,17020
1181,15,0.0013928413391113281,10769.352961314618,7.925,220.578125,,17020,17035
1182,16,0.0012941360473632812,12363.460574797347,7.475,220.578125,,17035,17051
1183,12,0.0009710788726806641,12357.389639086668,7.45,220.578125,,17051,17063
1184,10,0.0009958744049072266,10041.426861383768,8.225,220.578125,,17063,17073
1185,31,0.0030112266540527344,10294.807917656373,8.475,220.578125,,17073,17104
1186,13,0.0010528564453125,12347.36231884058,7.4875,220.578125,,17104,17117
