I,Window Size,Processing Time (s),Events/s,CPU (%), Memory (MB),CPU (%)
444,100,0.8683741092681885,115.15774011764786,6.5375,218.53125,
445,100,0.16542911529541016,604.4885135329894,12.2625,218.8125,
446,100,0.129868745803833,770.0082062165303,12.2,218.828125,
447,100,0.10701513290405273,934.447281298596,12.1625,218.828125,
448,100,0.16990089416503906,588.578420916735,12.275,218.828125,
449,100,0.1444380283355713,692.3384454381438,12.2375,219.0,
450,100,0.1615161895751953,619.1329814244045,12.275,219.0,
451,100,0.1413578987121582,707.4242112471285,12.25,219.0,
452,100,0.1669151782989502,599.1066901111709,12.2625,219.0,
453,100,0.13094091415405273,763.7032370367403,12.2,219.0,
454,100,0.15991497039794922,625.3323234913497,12.2625,219.0,
455,100,0.10715174674987793,933.2559014033425,12.175,219.0,
456,100,0.14983892440795898,667.3833277642528,12.225,219.0,
457,100,0.1724228858947754,579.9694134630541,12.2875,219.0,
458,100,0.1581709384918213,632.2273924243726,12.3375,219.0,
459,100,0.024670124053955078,4053.4858998395734,10.9125,219.0,
460,100,0.008598089218139648,11630.491085045614,7.675,219.0,
461,100,0.008576154708862305,11660.237413471963,7.675,219.0,
462,100,0.009198188781738281,10871.7055469155,7.9375,219.0,
463,100,0.009534835815429688,10487.857571514303,8.075,219.0,
464,100,0.009266138076782227,10791.982503537887,7.975,219.0,
465,100,0.008569002151489258,11669.970228986394,7.6,219.0,
466,100,0.008857965469360352,11289.274082846607,7.8,219.0,
467,100,0.008178949356079102,12226.50925521061,7.4125,219.0,
468,100,0.00904703140258789,11053.349496653138,7.9,219.0,
469,100,0.00849008560180664,11778.444257231115,7.5875,219.0,
470,100,0.008628129959106445,11589.996960402332,7.7,219.0,
471,100,0.9267699718475342,107.90164014555633,7.075,219.03125,
472,100,0.15090489387512207,662.669032342667,12.2375,219.03125,
473,100,0.17375683784484863,575.5169191631597,12.275,219.03125,
474,100,0.1433238983154297,697.7203465392652,12.225,219.03125,
475,100,0.17054080963134766,586.369914721096,12.275,218.5625,
476,100,0.13434195518493652,744.369097966,12.225,218.5625,
477,100,0.16343283653259277,611.8721434542158,12.275,218.5625,
478,100,0.13150596618652344,760.4217732461166,12.2375,218.5625,
479,100,0.1091461181640625,916.2029917517126,12.1375,218.5625,
480,100,0.1787269115447998,559.5128295770609,12.2875,218.5625,
481,100,0.1482560634613037,674.5086687540505,12.25,218.5625,
482,100,0.1750037670135498,571.4162712409352,12.2875,218.5625,
483,100,0.13866400718688965,721.1676773859652,12.225,218.5625,
484,100,0.16957902908325195,589.6955569365048,12.2625,218.5625,
485,100,0.0595247745513916,1679.9727635030943,12.075,218.5625,
486,100,0.009477853775024414,10550.911880864338,8.0625,218.5625,
487,100,0.009150028228759766,10928.92803168482,7.875,218.5625,
488,100,0.008281230926513672,12075.499510566016,7.4625,218.5625,
489,100,0.00868988037109375,11507.638279192273,7.7375,218.5625,
490,100,0.008856058120727539,11291.705478530084,7.7875,218.5625,
491,100,0.009071111679077148,11024.007149052488,7.875,218.5625,
492,100,0.008846044540405273,11304.4875077487,7.9625,218.5625,
493,100,0.008356094360351562,11967.313398767405,7.5125,218.5625,
494,100,0.00855398178100586,11690.462121634428,7.6,218.5625,
495,100,0.008268117904663086,12094.65094149197,7.4875,218.5625,
496,100,0.008635997772216797,11579.437910662029,7.6375,218.5625,
497,100,0.007955074310302734,12570.592819037343,7.325,218.5625,
498,100,1.0769660472869873,92.85343790726974,7.8375,218.703125,
499,100,0.1438007354736328,695.4067353733105,12.2625,218.703125,
500,100,0.1368427276611328,730.7659070318489,12.2375,218.703125,
501,100,0.1737661361694336,575.4861229261224,12.275,218.703125,
502,100,0.13475298881530762,742.0985677509532,12.225,218.703125,
503,100,0.16189217567443848,617.6950775008283,12.275,218.71875,
504,100,0.1264970302581787,790.5323927044087,12.2,218.71875,
505,100,0.10490012168884277,953.2877406627074,12.125,218.71875,
506,100,0.17382097244262695,575.3045711040822,12.2875,218.71875,
507,100,0.14521288871765137,688.6441064776125,12.25,218.71875,
508,100,0.17140793800354004,583.4035527452336,12.2625,218.71875,
509,100,0.13181495666503906,758.639251038215,12.2125,218.71875,
510,100,0.15845203399658203,631.105814660335,12.2625,218.71875,
511,100,0.08994102478027344,1111.839677658785,12.2,218.71875,
512,100,0.008388757705688477,11920.716214295864,7.575,218.71875,
513,100,0.008739233016967773,11442.651752830447,7.7375,218.71875,
514,100,0.008894920349121094,11242.371609306316,7.6875,218.71875,
515,100,0.008179903030395508,12225.083797254365,7.425,218.71875,
516,100,0.008314132690429688,12027.712778160128,7.4625,218.71875,
517,100,0.008822202682495117,11335.037699645974,7.7625,218.71875,
518,100,0.008900165557861328,11235.746048754352,7.8125,218.71875,
519,100,0.009563207626342773,10456.742539453018,8.1125,218.71875,
520,100,0.00873708724975586,11445.461987665774,7.7375,218.71875,
521,100,0.009562015533447266,10458.046177629283,8.075,218.71875,
522,100,0.008168220520019531,12242.5685931115,7.425,218.71875,
523,100,0.00857400894165039,11663.15555308381,7.5125,218.71875,
524,100,0.008288860321044922,12064.384743715123,7.525,218.71875,
525,100,1.209345817565918,82.68933380963985,8.4125,218.734375,
526,100,0.16898202896118164,591.778904625248,12.2875,218.734375,
527,100,0.14553427696228027,687.1233505074416,12.2375,218.734375,
528,100,0.1475660800933838,677.662508462089,12.2375,218.734375,
529,100,0.13541507720947266,738.4702062777743,12.225,218.734375,
530,100,0.15987372398376465,625.4936552935685,12.2625,218.734375,
531,100,0.10459375381469727,956.0800368362746,12.1375,218.734375,
532,100,0.14868831634521484,672.5477997062427,12.25,218.734375,
533,100,0.17596125602722168,568.3069231134025,12.2875,218.734375,
534,100,0.14482808113098145,690.4738308972052,12.25,218.734375,
535,100,0.14400982856750488,694.3970491092197,12.2125,218.734375,
536,100,0.13602614402770996,735.1527951834681,12.2375,218.734375,
537,100,0.08334088325500488,1199.891290976865,12.0625,218.734375,
538,100,0.011533021926879883,8670.754346432928,8.9375,218.734375,
539,100,0.008310079574584961,12033.57911347009,7.5125,218.734375,
540,100,0.00850987434387207,11751.054828677892,7.5375,218.734375,
541,100,0.008238077163696289,12138.754956154313,7.425,218.734375,
542,100,0.008836030960083008,11317.298507865411,7.7625,218.734375,
543,100,0.009570121765136719,10449.187842551071,8.0875,218.734375,
544,100,0.009268999099731445,10788.651387709957,7.9625,218.734375,
545,100,0.009619951248168945,10395.063074673473,8.125,218.734375,
546,100,0.008682966232299805,11516.80166945825,7.675,218.734375,
547,100,0.008551836013793945,11693.395411079206,7.575,218.734375,
548,100,0.008763790130615234,11410.588171282441,7.725,218.734375,
549,100,0.009352922439575195,10691.845318514364,8.0,218.734375,
550,100,0.009248971939086914,10812.012476477716,7.9625,218.734375,
551,100,0.009602069854736328,10414.421214679445,8.1,218.734375,
552,100,1.3770980834960938,72.61646878930077,8.8875,218.734375,
553,100,0.17761993408203125,562.9998711395558,12.275,218.734375,
554,100,0.12854886054992676,777.9143243448763,12.2125,218.734375,
555,100,0.17121481895446777,584.0615935621415,12.2875,218.734375,
556,100,0.13675379753112793,731.2411194814388,12.2125,218.734375,
557,100,0.15708398818969727,636.6021206390451,12.25,218.734375,
558,100,0.13286995887756348,752.6155712304211,12.2125,218.828125,
559,100,0.10736417770385742,931.4093596080992,12.15,218.828125,
560,100,0.14201807975769043,704.1356999800224,12.2375,218.828125,
561,100,0.16765809059143066,596.4519794257468,12.2625,218.828125,
562,100,0.14153504371643066,706.5388003860919,12.25,218.828125,
563,100,0.05670881271362305,1763.394351156592,11.85,218.828125,
564,100,0.008754730224609375,11422.39651416122,7.6875,218.828125,
565,100,0.0355992317199707,2809.0493858579907,11.45,218.828125,
566,100,0.009917259216308594,10083.431099144149,8.7625,218.828125,
567,100,0.009643793106079102,10369.363890331035,8.1,218.828125,
568,100,0.0087890625,11377.777777777777,7.7375,218.828125,
569,100,0.009099960327148438,10989.058897505764,7.9125,218.828125,
570,100,0.008357048034667969,11965.947734794021,7.5125,218.828125,
571,100,0.008652925491333008,11556.785054969278,7.6875,218.828125,
572,100,0.008015871047973633,12475.250587430475,7.3375,218.828125,
573,100,0.009152889251708984,10925.511852044803,7.8875,218.828125,
574,100,0.008648872375488281,11562.200904179072,7.725,218.828125,
575,100,0.008200883865356445,12193.807599499956,7.5125,218.828125,
576,100,0.00812077522277832,12314.095299609524,7.45,218.828125,
577,100,0.008576154708862305,11660.237413471963,7.7375,218.828125,
578,100,0.008291959762573242,12059.87521205325,7.525,218.828125,
579,100,0.010244131088256836,9761.686875974585,8.4625,218.828125,
580,100,0.008199930191040039,12195.225772686303,7.475,218.828125,
581,100,0.008059024810791016,12408.4492041891,7.4375,218.828125,
582,100,0.008577108383178711,11658.940931202224,7.7,218.828125,
583,100,0.008260726928710938,12105.472177326252,7.525,218.828125,
584,100,0.00798797607421875,12518.815663801337,7.35,218.828125,
585,100,0.008471012115478516,11804.96481846327,7.625,218.828125,
586,100,0.008157968521118164,12257.95364877108,7.4375,218.828125,
587,100,0.009062051773071289,11035.028545870715,7.9,218.828125,
588,100,0.00836491584777832,11954.692888698874,7.575,218.828125,
589,100,0.008450746536254883,11833.274086613063,7.6125,218.828125,
590,100,0.00856781005859375,11671.593944790739,7.6625,218.828125,
591,100,0.008210897445678711,12178.936670635036,7.5,218.828125,
592,100,1.5021109580993652,66.57297815504316,10.4125,218.828125,
593,100,0.1717369556427002,582.2858547000834,12.2875,218.828125,
594,100,0.13824200630187988,723.3691312438667,12.2375,218.828125,
595,100,0.1643838882446289,608.3321246859934,12.25,218.828125,
596,100,0.13169193267822266,759.3479567525292,12.225,218.828125,
597,100,0.15601301193237305,640.9721776498168,12.2625,218.828125,
598,100,0.1078038215637207,927.610900517956,12.1625,218.828125,
599,100,0.14817309379577637,674.886360527963,12.2125,218.828125,
600,100,0.17615795135498047,567.6723601223506,12.275,218.828125,
601,100,0.027647018432617188,3617.026560883063,11.0125,218.828125,
602,100,0.008228063583374023,12153.527860682101,7.4625,218.828125,
603,100,0.009238243103027344,10824.56901001342,7.9125,218.828125,
604,100,0.008179187774658203,12226.152859558095,7.45,218.828125,
605,100,0.008188009262084961,12212.980811227906,7.45,218.828125,
606,100,0.010284185409545898,9723.667555349484,8.45,218.828125,
607,100,0.009070158004760742,11025.166259232974,7.9,218.828125,
608,100,0.008697986602783203,11496.913546406447,7.7,218.828125,
609,100,0.008971929550170898,11145.874412053892,7.8125,218.828125,
610,100,0.008761882781982422,11413.072108843537,7.7125,218.828125,
611,100,0.008847713470458984,11302.355160334142,7.775,218.828125,
612,100,0.008677959442138672,11523.446343205671,7.6125,218.828125,
613,100,0.008708715438842773,11482.749746762669,7.7125,218.828125,
614,100,0.008934736251831055,11192.272181454302,7.7875,218.828125,
615,100,0.009145021438598633,10934.911489428267,7.9125,218.828125,
616,100,0.008237123489379883,12140.160351963877,7.5375,218.828125,
617,100,0.008408784866333008,11892.324704414641,7.725,218.828125,
618,100,0.008139848709106445,12285.240619782666,7.4375,218.828125,
619,100,0.21645402908325195,461.991862306884,1.25,227.1875,
620,100,0.014075994491577148,7104.293771913481,9.45,227.1875,
621,100,0.011806011199951172,8470.261319116282,8.9,227.1875,
622,100,0.010710954666137695,9336.235948803562,8.5875,227.1875,
623,100,0.009796857833862305,10207.354408507947,8.275,227.1875,
624,100,0.009347200393676758,10698.39051141436,8.025,227.1875,
625,100,0.009668111801147461,10343.281300091243,8.375,227.1875,
626,100,0.008640050888061523,11574.00590524021,7.725,227.1875,
627,100,0.008540868759155273,11708.410797532311,7.6125,227.1875,
628,100,0.008363008499145508,11957.419391624142,7.5875,227.1875,
629,100,0.008728981018066406,11456.090899158746,7.85,227.1875,
630,100,0.008527278900146484,11727.07040205782,7.65,227.1875,
631,100,0.0082550048828125,12113.863216266174,7.525,227.1875,
632,100,0.008417129516601562,11880.534783593926,7.625,227.1875,
633,100,0.09520697593688965,1050.343202438102,12.0625,227.421875,
634,100,0.14450812339782715,692.0026199821485,12.225,227.65625,
635,100,0.10323596000671387,968.6547206370394,12.15,227.65625,
636,100,0.14807796478271484,675.3199245190667,12.2375,227.875,
637,100,0.17651605606079102,566.5207020349504,12.275,228.09375,
638,100,0.1475222110748291,677.8640265178512,12.25,228.1875,
