I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
685,20,0.0021750926971435547,9195.010413241258,8.6375,216.0,,13680,13700
686,20,0.002157926559448242,9268.156004861341,8.6625,216.0,,13700,13720
687,20,0.002119302749633789,9437.066036674541,8.45,216.0,,13720,13740
688,20,0.002099275588989258,9527.095968199887,8.5125,216.0,,13740,13760
689,20,0.002090930938720703,9565.117445838085,8.4625,216.0,,13760,13780
690,20,0.0019681453704833984,10161.850999394306,8.2875,216.0,,13780,13800
691,20,0.0019230842590332031,10399.960327299777,8.1875,216.0,,13800,13820
692,20,0.0019500255584716797,10256.275828340873,8.15,216.0,,13820,13840
693,20,0.001950979232788086,10251.262373212758,8.225,216.0,,13840,13860
694,20,0.001901865005493164,10515.993481258618,8.1625,216.0,,13860,13880
695,20,0.001934051513671875,10340.986193293886,8.125,216.0,,13880,13900
696,20,0.0018930435180664062,10564.997481108312,8.175,216.0,,13900,13920
697,20,0.0018780231475830078,10649.496001015616,7.8625,216.0,,13920,13940
698,20,0.001966238021850586,10171.708500060628,7.925,216.0,,13940,13960
699,20,0.0018720626831054688,10683.402954661233,8.0875,216.0,,13960,13980
700,20,0.00185394287109375,10787.818930041152,7.95,216.0,,13980,14000
701,20,0.0017991065979003906,11116.628677445004,7.9125,216.0,,14000,14020
702,20,0.0018112659454345703,11042.000789785441,7.9375,216.0,,14020,14040
703,20,0.001767873764038086,11313.024949426837,7.7625,216.0,,14040,14060
704,20,0.0017507076263427734,11423.952063189432,7.7625,216.0,,14060,14080
705,20,0.001743316650390625,11472.385120350109,7.7125,216.0,,14080,14100
706,20,0.0017428398132324219,11475.523939808481,7.75,216.0,,14100,14120
707,20,0.0018301010131835938,10928.358520062533,7.7625,216.0,,14120,14140
708,20,0.0017232894897460938,11605.711123408964,7.725,216.0,,14140,14160
709,20,0.0017991065979003906,11116.628677445004,7.95,216.0,,14160,14180
710,20,0.001962423324584961,10191.480986514396,8.1875,216.0,,14180,14200
711,20,0.00180816650390625,11060.928270042194,7.95,216.0,,14200,14220
712,20,0.002010822296142578,9946.179748636472,8.325,216.0,,14220,14240
713,20,0.0019001960754394531,10525.229611041404,8.05,216.0,,14240,14260
714,20,0.0016591548919677734,12054.329645063946,7.525,216.0,,14260,14280
715,20,0.0017547607421875,11397.565217391304,7.7375,216.0,,14280,14300
716,20,0.0018448829650878906,10840.796071336263,7.9875,216.0,,14300,14320
717,20,0.0019328594207763672,10347.36400641421,8.1625,216.0,,14320,14340
718,20,0.001961946487426758,10193.957953578807,8.225,216.0,,14340,14360
719,20,0.0017910003662109375,11166.943556975506,7.9,216.0,,14360,14380
720,20,0.001981973648071289,10090.95152171298,8.7,216.0,,14380,14400
721,20,0.001988649368286133,10057.077089078048,8.2875,216.0,,14400,14420
722,20,0.002048015594482422,9765.550640279394,8.3875,216.0,,14420,14440
723,20,0.0020809173583984375,9611.145737855179,8.4625,216.0,,14440,14460
724,20,0.0020248889923095703,9877.084657953608,8.3375,216.0,,14460,14480
725,20,0.001959085464477539,10208.845077278813,8.25,216.0,,14480,14500
726,20,0.0016598701477050781,12049.135305946567,7.6,216.0,,14500,14520
727,20,0.0016579627990722656,12062.996836353179,7.5625,216.0,,14520,14540
728,20,0.0017499923706054688,11428.621253405994,7.6625,216.0,,14540,14560
729,20,0.0016520023345947266,12106.520421417232,7.6,216.0,,14560,14580
730,20,0.001783132553100586,11216.216071667335,7.8375,216.0,,14580,14600
731,20,0.0017459392547607422,11455.152260002731,7.7125,216.0,,14600,14620
732,20,0.0017209053039550781,11621.789969520643,7.7625,216.0,,14620,14640
733,20,0.0016629695892333984,12026.678136200717,7.5,216.0,,14640,14660
734,20,0.0017018318176269531,11752.042588960494,7.65,216.0,,14660,14680
735,20,0.0016939640045166016,11806.626319493314,7.6125,216.0,,14680,14700
736,20,0.0016710758209228516,11968.337851334,7.6125,216.0,,14700,14720
737,20,0.0016770362854003906,11925.800398066534,7.65,215.71875,,14720,14740
738,20,0.0020041465759277344,9979.31001665477,8.3125,215.65625,,14740,14760
739,20,0.003907918930053711,5117.813434201696,10.3625,215.859375,,14760,14780
740,20,0.0020270347595214844,9866.62902846389,8.4125,215.859375,,14780,14800
741,20,0.0019989013671875,10005.496183206107,8.3625,215.859375,,14800,14820
742,20,0.0018939971923828125,10559.677744209466,8.1625,215.859375,,14820,14840
743,20,0.0019459724426269531,10277.63783386425,8.0625,215.859375,,14840,14860
744,20,0.001991748809814453,10041.426861383768,8.0625,215.859375,,14860,14880
745,20,0.0018188953399658203,10995.684886616857,7.85,215.859375,,14880,14900
746,20,0.0019800662994384766,10100.671884406984,8.2375,215.859375,,14900,14920
747,20,0.0017940998077392578,11147.651827242526,7.85,215.859375,,14920,14940
748,20,0.0016739368438720703,11947.88206808147,7.5625,215.859375,,14940,14960
749,20,0.0016689300537109375,11983.725714285714,7.6375,215.859375,,14960,14980
750,20,0.0016591548919677734,12054.329645063946,7.5875,215.859375,,14980,15000
751,20,0.0018918514251708984,10571.654694391935,8.0,215.859375,,15000,15020
752,20,0.0016901493072509766,11833.274086613063,7.7,215.859375,,15020,15040
753,20,0.0018901824951171875,10580.988900100909,8.025,215.859375,,15040,15060
754,20,0.001683950424194336,11876.834206427864,7.65,215.859375,,15060,15080
755,20,0.0020051002502441406,9974.563614744351,8.325,215.859375,,15080,15100
756,20,0.0020017623901367188,9991.195807527394,8.3625,215.859375,,15100,15120
757,20,0.0018618106842041016,10742.230759380202,7.9625,215.859375,,15120,15140
758,20,0.001979827880859375,10101.88824662813,8.2375,215.859375,,15140,15160
759,20,0.001992940902709961,10035.420504845077,8.2875,215.859375,,15160,15180
760,20,0.0017108917236328125,11689.810479375697,7.7,215.859375,,15180,15200
761,20,0.0016589164733886719,12056.062086806554,7.5125,215.859375,,15200,15220
762,20,0.0018260478973388672,10952.615223919573,7.975,215.859375,,15220,15240
763,20,0.0018808841705322266,10633.29699581696,7.9375,215.859375,,15240,15260
764,20,0.0019669532775878906,10168.009696969697,8.225,215.859375,,15260,15280
765,20,0.0020160675048828125,9920.302743614002,8.3375,215.859375,,15280,15300
766,20,0.0018482208251953125,10821.217750257998,7.9375,215.859375,,15300,15320
767,20,0.0019011497497558594,10519.949836970152,8.0875,215.859375,,15320,15340
768,20,0.001989126205444336,10054.666187222821,8.1875,215.859375,,15340,15360
769,20,0.0016689300537109375,11983.725714285714,7.6,215.859375,,15360,15380
770,20,0.0016498565673828125,12122.265895953757,7.5125,215.859375,,15380,15400
771,20,0.0016248226165771484,12309.035950110052,7.4625,215.859375,,15400,15420
772,20,0.0018630027770996094,10735.357051446123,7.9375,215.859375,,15420,15440
773,20,0.0017936229705810547,11150.615445965705,7.8625,215.859375,,15440,15460
774,20,0.0019989013671875,10005.496183206107,8.3,215.859375,,15460,15480
775,20,0.002065896987915039,9681.024812463935,8.425,215.859375,,15480,15500
776,20,0.001967906951904297,10163.082141991761,8.25,215.859375,,15500,15520
777,20,0.002065896987915039,9681.024812463935,8.1875,215.859375,,15520,15540
778,20,0.001856088638305664,10775.347463070006,7.8125,215.859375,,15540,15560
779,20,0.0019998550415039062,10000.72484501669,8.25,215.859375,,15560,15580
780,20,0.0019769668579101562,10116.507477086348,8.225,215.859375,,15580,15600
781,20,0.0019707679748535156,10148.32809097508,8.1625,215.859375,,15600,15620
782,20,0.0019011497497558594,10519.949836970152,7.9875,215.859375,,15620,15640
783,20,0.0021071434020996094,9491.522968997511,8.5,215.859375,,15640,15660
784,20,0.0018639564514160156,10729.864415451522,8.0625,215.859375,,15660,15680
785,20,0.0020890235900878906,9573.850719013924,8.325,215.859375,,15680,15700
786,20,0.0016970634460449219,11785.063220005619,7.65,215.859375,,15700,15720
787,20,0.001664876937866211,12012.899899756552,7.4875,215.859375,,15720,15740
788,20,0.0016679763793945312,11990.577472841624,7.4375,215.859375,,15740,15760
789,20,0.0016360282897949219,12224.727484698338,7.5625,215.859375,,15760,15780
790,20,0.001990079879760742,10049.847849526775,8.2375,215.859375,,15780,15800
791,20,0.0018360614776611328,10892.881443968316,8.0,215.859375,,15800,15820
792,20,0.0016632080078125,12024.954128440368,7.575,215.859375,,15820,15840
793,20,0.001680135726928711,11903.800198666098,7.5125,215.859375,,15840,15860
794,20,0.0016357898712158203,12226.50925521061,7.55,215.859375,,15860,15880
795,20,0.0017132759094238281,11673.54300027832,7.725,215.859375,,15880,15900
796,20,0.0019800662994384766,10100.671884406984,8.2625,215.859375,,15900,15920
797,20,0.0018978118896484375,10538.452261306533,8.075,215.859375,,15920,15940
798,20,0.0016829967498779297,11883.564244227227,7.575,215.859375,,15940,15960
799,20,0.0018649101257324219,10724.377397085145,7.9625,215.859375,,15960,15980
800,20,0.001997232437133789,10013.856989375672,8.325,215.859375,,15980,16000
801,20,0.0016961097717285156,11791.689626089401,7.65,215.859375,,16000,16020
802,20,0.0016481876373291016,12134.540720381889,7.5125,215.859375,,16020,16040
803,20,0.0016667842864990234,11999.153196967529,7.525,215.859375,,16040,16060
804,20,0.0016639232635498047,12019.785069494197,7.5875,215.859375,,16060,16080
805,20,0.001689910888671875,11834.943566591422,7.6875,215.859375,,16080,16100
806,20,0.0016818046569824219,11891.98752480862,7.6,215.859375,,16100,16120
807,20,1.354241132736206,14.768418649041152,0.15,215.171875,,16120,16140
808,20,0.0038459300994873047,5200.302523092183,10.025,215.171875,,16140,16160
809,20,0.004419088363647461,4525.820339897491,10.05,215.171875,,16160,16180
810,20,0.003201007843017578,6248.0321763741995,9.7875,215.171875,,16180,16200
811,20,0.0029201507568359375,6848.961463096016,9.4375,215.171875,,16200,16220
812,20,0.002752065658569336,7267.268474400069,9.4,215.171875,,16220,16240
813,20,0.0028030872344970703,7134.990218593179,9.4,215.171875,,16240,16260
814,20,0.0028150081634521484,7104.775133395443,9.0,215.171875,,16260,16280
815,20,0.0025420188903808594,7867.762145938848,9.1,215.171875,,16280,16300
816,20,0.0026710033416748047,7487.82290457913,9.1,215.171875,,16300,16320
817,20,0.0023751258850097656,8420.60630395503,8.8625,215.171875,,16320,16340
818,20,0.002315044403076172,8639.143151390319,8.8375,215.171875,,16340,16360
819,20,0.0023140907287597656,8642.703482382032,8.775,215.171875,,16360,16380
820,20,0.0021941661834716797,9115.079865261328,8.6125,215.171875,,16380,16400
821,20,0.0024127960205078125,8289.138339920948,8.65,215.171875,,16400,16420
822,20,0.002151966094970703,9293.826722800797,8.6125,215.171875,,16420,16440
823,20,0.0021240711212158203,9415.8805702099,8.3875,215.171875,,16440,16460
824,20,0.0020720958709716797,9652.063053733747,8.4,215.171875,,16460,16480
825,20,0.0020148754119873047,9926.172050644895,8.35,215.171875,,16480,16500
826,20,0.002134084701538086,9371.699251480282,8.3125,215.171875,,16500,16520
827,20,0.0021169185638427734,9447.69456019822,8.2375,215.171875,,16520,16540
828,20,0.001965045928955078,10177.879155544771,8.2875,215.171875,,16540,16560
829,20,0.0020072460174560547,9963.900700795819,8.225,215.171875,,16560,16580
830,20,0.0019450187683105469,10282.677126746752,8.1,215.171875,,16580,16600
831,20,0.001940011978149414,10309.214698291753,8.1875,215.171875,,16600,16620
832,20,0.0018391609191894531,10874.524241638579,8.0625,215.171875,,16620,16640
833,20,0.0019521713256835938,10245.002442598925,8.1375,215.171875,,16640,16660
834,20,0.0019011497497558594,10519.949836970152,8.025,215.171875,,16660,16680
835,20,0.0018210411071777344,10982.728462948417,7.925,215.171875,,16680,16700
836,20,0.0017900466918945312,11172.892914224827,7.8625,215.171875,,16700,16720
837,20,0.0018429756164550781,10852.01552393273,7.9375,215.171875,,16720,16740
838,20,0.0018110275268554688,11043.454449710374,7.85,215.171875,,16740,16760
839,20,0.0017735958099365234,11276.526414840704,7.775,215.171875,,16760,16780
840,20,0.0018019676208496094,11098.978565758138,7.875,215.171875,,16780,16800
841,20,0.001825094223022461,10958.338340953625,7.7625,215.171875,,16800,16820
842,20,0.0017540454864501953,11402.212858502107,7.775,215.171875,,16820,16840
843,20,0.0017158985137939453,11655.700986522163,7.7,215.171875,,16840,16860
844,20,0.0017600059509277344,11363.597940937416,7.625,215.171875,,16860,16880
845,20,0.0017888545989990234,11180.338531254165,7.775,215.171875,,16880,16900
846,20,0.002009868621826172,9950.899169632266,8.3,215.171875,,16900,16920
847,20,0.0019698143005371094,10153.241345921084,8.2625,215.171875,,16920,16940
848,20,0.0018739700317382812,10672.529262086515,8.075,215.171875,,16940,16960
849,20,0.001950979232788086,10251.262373212758,7.9,215.171875,,16960,16980
850,20,0.0019309520721435547,10357.58488702309,7.875,215.171875,,16980,17000
851,20,0.0017747879028320312,11268.952176249328,7.8625,215.171875,,17000,17020
852,20,0.0020699501037597656,9662.06864777701,8.8375,215.171875,,17020,17040
853,20,0.0020110607147216797,9945.000592768227,8.35,215.171875,,17040,17060
854,20,0.001995086669921875,10024.627151051625,8.2625,215.171875,,17060,17080
855,20,0.0019989013671875,10005.496183206107,8.3,215.171875,,17080,17100
856,20,0.0021619796752929688,9250.780767534186,8.0375,215.171875,,17100,17120
857,20,0.0020041465759277344,9979.31001665477,8.0625,215.171875,,17120,17140
858,20,0.0017139911651611328,11668.671581582974,7.675,215.171875,,17140,17160
859,20,0.001687765121459961,11849.990111597683,7.5,215.171875,,17160,17180
860,20,0.0017731189727783203,11279.558961947021,7.8,215.171875,,17180,17200
861,20,0.0019659996032714844,10172.942032500607,8.225,215.171875,,17200,17220
862,20,0.0018191337585449219,10994.24377457405,7.8625,215.171875,,17220,17240
863,20,0.0019462108612060547,10276.378782310425,8.175,215.171875,,17240,17260
864,20,0.0020389556884765625,9808.942937324602,8.2625,215.171875,,17260,17280
865,20,0.0018088817596435547,11056.554632924739,7.9125,215.171875,,17280,17300
866,20,0.0019330978393554688,10346.087814504193,8.1375,215.171875,,17300,17320
867,20,0.002007007598876953,9965.084343074364,8.3,215.171875,,17320,17340
868,20,0.0018839836120605469,10615.80359402683,7.9375,215.171875,,17340,17360
869,20,0.002044200897216797,9783.77420107301,8.2875,215.171875,,17360,17380
870,20,0.0018382072448730469,10880.166018158236,7.9375,215.171875,,17380,17400
871,20,0.0016720294952392578,11961.511478682447,7.4875,215.171875,,17400,17420
872,20,0.001712799072265625,11676.792873051225,7.625,215.171875,,17420,17440
873,20,0.0016438961029052734,12166.218999274837,7.5125,215.171875,,17440,17460
874,20,0.003834247589111328,5216.147245367491,10.1375,215.1875,,17460,17480
875,20,0.0020291805267333984,9856.195511690754,8.2875,215.1875,,17480,17500
876,20,0.0018229484558105469,10971.23724823437,7.9,215.1875,,17500,17520
877,20,0.0016987323760986328,11773.4849122807,7.6875,215.1875,,17520,17540
878,20,0.0018579959869384766,10764.28589760041,8.0375,215.1875,,17540,17560
879,20,0.00201416015625,9929.69696969697,8.2625,215.1875,,17560,17580
880,20,0.0019829273223876953,10086.098352771432,8.2875,215.1875,,17580,17600
881,20,0.0019919872283935547,10040.2250149611,8.2,215.1875,,17600,17620
882,20,0.001834869384765625,10899.95841995842,7.85,215.1875,,17620,17640
883,20,0.001965045928955078,10177.879155544771,8.1875,215.1875,,17640,17660
884,20,0.0020029544830322266,9985.249375074396,8.225,215.1875,,17660,17680
885,20,0.001962900161743164,10189.005222883517,8.3,215.1875,,17680,17700
886,20,0.001984834671020508,10076.406006006006,8.275,215.1875,,17700,17720
887,20,0.0017199516296386719,11628.233989464929,7.6875,215.1875,,17720,17740
888,20,0.001950979232788086,10251.262373212758,8.2125,215.1875,,17740,17760
889,20,0.0019788742065429688,10106.756626506025,8.225,215.1875,,17760,17780
890,20,0.0020599365234375,9709.037037037036,8.275,215.1875,,17780,17800
891,20,0.0020067691802978516,9966.268266603303,8.1375,215.1875,,17800,17820
892,20,0.0018951892852783203,10553.03560196251,8.0125,215.1875,,17820,17840
893,20,0.0016589164733886719,12056.062086806554,7.5375,215.1875,,17840,17860
894,20,0.0018470287322998047,10828.20188460049,7.825,215.1875,,17860,17880
895,20,0.0016551017761230469,12083.84903486027,7.575,215.1875,,17880,17900
896,20,0.0016989707946777344,11771.832725231547,7.675,215.1875,,17900,17920
897,20,0.0017309188842773438,11554.556473829201,7.75,215.1875,,17920,17940
898,20,0.0018851757049560547,10609.090679145062,8.1125,215.1875,,17940,17960
899,20,0.0019981861114501953,10009.077675695024,8.2,215.1875,,17960,17980
900,20,0.0019078254699707031,10483.1392151962,8.1,215.1875,,17980,18000
901,20,0.0018010139465332031,11104.855705586444,7.925,215.1875,,18000,18020
902,20,0.0017521381378173828,11414.625119063818,7.7125,215.1875,,18020,18040
903,20,0.002090930938720703,9565.117445838085,8.35,215.1875,,18040,18060
904,20,0.001971006393432617,10147.100520140317,8.2,215.1875,,18060,18080
905,20,0.0018160343170166016,11013.007745831692,7.9125,215.1875,,18080,18100
906,20,0.002007007598876953,9965.084343074364,8.3625,215.1875,,18100,18120
907,20,0.0019750595092773438,10126.277160791888,8.2875,215.1875,,18120,18140
908,20,0.0021131038665771484,9464.75008462146,8.2125,215.1875,,18140,18160
909,20,0.0020029544830322266,9985.249375074396,8.125,215.1875,,18160,18180
910,20,0.001978158950805664,10110.410991924791,8.1125,215.1875,,18180,18200
911,20,0.0016777515411376953,11920.716214295864,7.475,215.1875,,18200,18220
912,20,0.0016739368438720703,11947.88206808147,7.6,215.1875,,18220,18240
913,20,0.0018219947814941406,10976.979848207275,7.9125,215.1875,,18240,18260
914,20,0.001802206039428711,11097.510252678925,7.8875,215.1875,,18260,18280
915,20,0.0020859241485595703,9588.076351583039,8.35,215.1875,,18280,18300
916,20,0.0019769668579101562,10116.507477086348,8.2625,215.1875,,18300,18320
917,20,0.0017931461334228516,11153.580640872224,7.725,215.1875,,18320,18340
918,20,0.002112150192260742,9469.02359182752,8.55,215.1875,,18340,18360
919,20,0.0019960403442382812,10019.837553750598,8.225,215.1875,,18360,18380
920,20,0.0020873546600341797,9581.50542547116,8.275,215.1875,,18380,18400
921,20,0.0017910003662109375,11166.943556975506,7.875,215.1875,,18400,18420
922,20,0.0016331672668457031,12246.14306569343,7.475,215.1875,,18420,18440
923,20,0.0016508102416992188,12115.26285384171,7.5,215.1875,,18440,18460
924,20,0.001950979232788086,10251.262373212758,8.2125,215.1875,,18460,18480
925,20,0.0019888877868652344,10055.871493646608,8.25,215.1875,,18480,18500
926,20,0.0019757747650146484,10122.611318933268,8.2375,215.1875,,18500,18520
927,20,0.0019049644470214844,10498.883604505632,8.125,215.1875,,18520,18540
928,20,0.0018439292907714844,10846.402896302043,8.0,215.1875,,18540,18560
929,20,0.0019822120666503906,10089.737791676689,8.2125,215.1875,,18560,18580
930,20,0.0019528865814208984,10241.250152606519,8.1,215.1875,,18580,18600
931,20,0.001669168472290039,11982.013998000286,7.5625,215.1875,,18600,18620
932,20,0.001809835433959961,11050.72849426953,7.975,215.1875,,18620,18640
933,20,0.0020558834075927734,9728.178128261627,8.675,215.1875,,18640,18660
934,20,0.0016870498657226562,11855.014132278124,7.625,215.1875,,18660,18680
935,20,0.0018508434295654297,10805.884323070977,7.95,215.203125,,18680,18700
936,20,0.001983165740966797,10084.88578985333,8.25,215.203125,,18700,18720
937,20,0.0018317699432373047,10918.40166601588,8.8625,215.203125,,18720,18740
938,20,0.0016560554504394531,12076.890296573567,7.625,215.203125,,18740,18760
939,20,0.0016410350799560547,12187.429899753015,7.6375,215.203125,,18760,18780
940,20,0.0016741752624511719,11946.180575334662,7.5375,215.203125,,18780,18800
941,20,1.342217206954956,14.900717928786907,0.1375,212.875,,18800,18820
942,20,0.0036759376525878906,5440.788688545856,11.5125,212.875,,18820,18840
943,20,0.0024199485778808594,8264.63842364532,9.25,212.875,,18840,18860
944,20,0.002315998077392578,8635.585752522133,8.875,212.875,,18860,18880
945,20,0.00255584716796875,7825.194029850746,9.0,212.875,,18880,18900
946,20,0.0024712085723876953,8093.205981669079,8.8875,212.875,,18900,18920
947,20,0.0022308826446533203,8965.061451319867,8.5875,212.875,,18920,18940
948,20,0.0022821426391601562,8763.69410781446,8.7125,212.875,,18940,18960
949,20,0.0021271705627441406,9402.160950459538,8.5875,212.875,,18960,18980
950,20,0.0020799636840820312,9615.552498853736,8.45,212.875,,18980,19000
951,20,0.002063751220703125,9691.09057301294,8.4125,212.875,,19000,19020
952,20,0.0021610260009765625,9254.863195057369,8.475,212.875,,19020,19040
953,20,0.002113819122314453,9461.547484773291,8.4375,212.875,,19040,19060
954,20,0.0019998550415039062,10000.72484501669,8.275,212.875,,19060,19080
955,20,0.0020580291748046875,9718.035217794253,8.2875,212.875,,19080,19100
956,20,0.0019321441650390625,10351.194471865745,8.025,212.875,,19100,19120
957,20,0.0019249916076660156,10389.65568491454,8.1375,212.875,,19120,19140
958,20,0.0018758773803710938,10661.677681748855,8.175,212.875,,19140,19160
959,20,0.0018618106842041016,10742.230759380202,7.95,212.875,,19160,19180
960,20,0.001870870590209961,10690.210271441316,7.9,212.875,,19180,19200
961,20,0.001967191696166992,10166.777360319962,8.0875,212.875,,19200,19220
962,20,0.0018100738525390625,11049.27291886196,7.9,212.875,,19220,19240
963,20,0.0020411014556884766,9798.631001051279,8.05,212.875,,19240,19260
964,20,0.001889944076538086,10582.323703797148,7.9375,212.875,,19260,19280
965,20,0.0018079280853271484,11062.386918106291,7.7125,212.875,,19280,19300
966,20,0.0017468929290771484,11448.89859424048,7.7625,212.875,,19300,19320
967,20,0.001764059066772461,11337.488849844574,7.9,212.875,,19320,19340
968,20,0.001779317855834961,11240.262628969584,7.8875,212.875,,19340,19360
969,20,0.0018410682678222656,10863.258223258223,7.95,212.875,,19360,19380
970,20,0.0021371841430664062,9358.107987505578,8.3625,212.875,,19380,19400
971,20,0.0017921924591064453,11159.51576426766,7.9375,212.875,,19400,19420
972,20,0.0018188953399658203,10995.684886616857,8.075,212.875,,19420,19440
973,20,0.001750946044921875,11422.39651416122,8.0625,212.875,,19440,19460
974,20,0.001705169677734375,11729.038031319911,7.7,212.875,,19460,19480
975,20,0.0018510818481445312,10804.492529623905,7.9625,212.875,,19480,19500
976,20,0.0019998550415039062,10000.72484501669,8.1625,212.875,,19500,19520
977,20,0.0018887519836425781,10589.002777076495,8.1125,212.875,,19520,19540
978,20,0.0017268657684326172,11581.676101063096,7.7,212.875,,19540,19560
979,20,0.0020051002502441406,9974.563614744351,8.1625,212.875,,19560,19580
980,20,0.0019021034240722656,10514.675357232389,7.85,212.875,,19580,19600
981,20,0.002077341079711914,9627.691954550672,8.175,212.875,,19600,19620
982,20,0.0016541481018066406,12090.815797059671,7.5875,212.875,,19620,19640
983,20,0.001728057861328125,11573.686534216336,7.6625,212.875,,19640,19660
984,20,0.0016551017761230469,12083.84903486027,7.575,212.875,,19660,19680
985,20,0.0017840862274169922,11210.220499799545,7.7375,212.875,,19680,19700
986,20,0.0018150806427001953,11018.794167870747,7.9,212.875,,19700,19720
987,20,0.0016498565673828125,12122.265895953757,7.55,212.875,,19720,19740
988,20,0.0019061565399169922,10492.317698561601,8.025,212.875,,19740,19760
989,20,0.0018320083618164062,10916.980739198334,7.9125,212.875,,19760,19780
990,20,0.002033710479736328,9834.241500586166,8.2375,212.875,,19780,19800
991,20,0.0018301010131835938,10928.358520062533,8.075,212.875,,19800,19820
992,20,0.002026796340942383,9867.789671803317,8.1875,212.875,,19820,19840
993,20,0.0020589828491210938,9713.534043538675,8.6875,212.875,,19840,19860
994,20,0.0017619132995605469,11351.296346414074,7.8375,212.875,,19860,19880
995,20,0.0020127296447753906,9936.754323619994,8.175,212.875,,19880,19900
996,20,0.0016770362854003906,11925.800398066534,7.625,212.875,,19900,19920
997,20,0.0020041465759277344,9979.31001665477,8.1875,212.875,,19920,19940
998,20,0.0016481876373291016,12134.540720381889,7.5375,212.875,,19940,19960
999,20,0.0019478797912597656,10267.574051407588,8.1,212.875,,19960,19980
1000,20,0.0018391609191894531,10874.524241638579,7.775,212.875,,19980,20000
1001,20,0.002911090850830078,6870.276822276823,6.9375,212.875,,20000,20020
1002,20,0.0017290115356445312,11567.302813017099,7.6625,212.875,,20020,20040
1003,20,0.0017726421356201172,11282.593140551446,7.8125,212.875,,20040,20060
1004,20,0.0019741058349609375,10131.169082125603,8.3,212.875,,20060,20080
1005,20,0.0020101070404052734,9949.718894555806,8.25,212.875,,20080,20100
1006,20,0.0020439624786376953,9784.915432170768,8.35,212.875,,20100,20120
1007,20,0.0017840862274169922,11210.220499799545,7.7875,212.875,,20120,20140
1008,20,0.001628875732421875,12278.4074941452,7.5,212.875,,20140,20160
1009,20,0.003885030746459961,5147.964406259589,10.2375,212.875,,20160,20180
1010,20,0.0020160675048828125,9920.302743614002,8.25,212.875,,20180,20200
1011,20,0.002026081085205078,9871.273240762532,8.3125,212.875,,20200,20220
1012,20,0.002008199691772461,9959.168942182121,8.3625,212.875,,20220,20240
1013,20,0.002070903778076172,9657.619157264564,8.2875,212.875,,20240,20260
1014,20,0.0019741058349609375,10131.169082125603,8.275,212.875,,20260,20280
1015,20,0.0019979476928710938,10010.272076372315,8.3125,212.875,,20280,20300
1016,20,0.001990079879760742,10049.847849526775,8.15,212.875,,20300,20320
1017,20,0.0019218921661376953,10406.411115246246,8.1375,212.875,,20320,20340
1018,20,0.0016560554504394531,12076.890296573567,7.625,212.875,,20340,20360
1019,20,0.0017352104187011719,11525.979664743061,7.75,212.875,,20360,20380
1020,20,0.0019881725311279297,10059.489147379782,8.35,212.875,,20380,20400
1021,20,0.001987934112548828,10060.695610458144,8.175,212.875,,20400,20420
1022,20,0.001950979232788086,10251.262373212758,8.2125,212.875,,20420,20440
1023,20,0.001992940902709961,10035.420504845077,8.275,212.875,,20440,20460
1024,20,0.0019021034240722656,10514.675357232389,8.125,212.875,,20460,20480
1025,20,0.001981973648071289,10090.95152171298,8.25,212.875,,20480,20500
1026,20,0.0016927719116210938,11814.940845070423,7.5875,212.875,,20500,20520
1027,20,0.0016548633575439453,12085.589972626423,7.6,212.875,,20520,20540
1028,20,0.0016901493072509766,11833.274086613063,7.625,212.875,,20540,20560
1029,20,0.001990079879760742,10049.847849526775,8.3,212.875,,20560,20580
1030,20,0.001962900161743164,10189.005222883517,8.2375,212.875,,20580,20600
1031,20,0.0017070770263671875,11715.932960893855,7.575,212.875,,20600,20620
1032,20,0.0016510486602783203,12113.513357400721,7.5,212.875,,20620,20640
1033,20,0.0018107891082763672,11044.90849242923,7.7625,212.875,,20640,20660
1034,20,0.0016489028930664062,12129.277038750723,7.5,212.875,,20660,20680
1035,20,0.0018379688262939453,10881.577377091711,7.9125,212.875,,20680,20700
1036,20,0.0017437934875488281,11469.248017500684,7.6875,212.875,,20700,20720
1037,20,0.0017518997192382812,11416.178551986935,7.775,212.875,,20720,20740
1038,20,0.0016360282897949219,12224.727484698338,7.5125,212.875,,20740,20760
1039,20,0.0016851425170898438,11868.432371250707,7.6375,212.875,,20760,20780
1040,20,0.0018413066864013672,10861.851612067849,7.975,212.875,,20780,20800
1041,20,0.0019903182983398438,10048.643986583613,8.225,212.875,,20800,20820
1042,20,0.0018527507781982422,10794.760005147342,7.925,212.875,,20820,20840
1043,20,0.0016379356384277344,12210.491994177584,7.5125,212.875,,20840,20860
1044,20,0.001837015151977539,10887.226476314081,7.925,212.875,,20860,20880
1045,20,0.0016961097717285156,11791.689626089401,7.7375,212.875,,20880,20900
1046,20,0.0016660690307617188,12004.304522037779,7.575,212.875,,20900,20920
1047,20,0.001940011978149414,10309.214698291753,8.1375,212.875,,20920,20940
1048,20,0.0020112991333007812,9943.821716453296,8.325,212.875,,20940,20960
1049,20,0.0017879009246826172,11186.30217362315,7.9,212.875,,20960,20980
1050,20,0.001962900161743164,10189.005222883517,8.275,212.875,,20980,21000
1051,20,0.0018777847290039062,10650.84814626714,7.825,212.875,,21000,21020
1052,20,0.002012968063354492,9935.577401397608,8.225,212.875,,21020,21040
