I,Window Size,Processing Time (s),Events/s,CPU (%),Memory (MB), Total Events,Cumulative Total Events
117,100,0.008298873901367188,12049.827625833143,7.55,213.359375,,11600,11700
118,100,0.008417129516601562,11880.534783593926,7.65,213.359375,,11700,11800
119,100,0.008071184158325195,12389.755708504415,7.4,213.359375,,11800,11900
120,100,0.008652925491333008,11556.785054969278,7.675,213.359375,,11900,12000
121,100,0.011190176010131836,8936.409928624693,8.7375,213.359375,,12000,12100
122,100,0.009463787078857422,10566.594447523556,8.0625,213.359375,,12100,12200
123,100,0.008481979370117188,11789.700921969867,7.5875,213.359375,,12200,12300
124,100,0.008626222610473633,11592.559630745418,7.675,213.359375,,12300,12400
125,100,0.008839845657348633,11312.414704533809,7.7625,213.359375,,12400,12500
126,100,0.008585929870605469,11646.962123736532,7.675,213.359375,,12500,12600
127,100,0.00886392593383789,11281.682715584486,7.95,213.359375,,12600,12700
128,100,0.008357048034667969,11965.947734794021,7.525,213.359375,,12700,12800
129,100,0.008488893508911133,11780.09830080045,7.6125,213.359375,,12800,12900
130,100,0.007919788360595703,12626.600036124992,7.3,213.359375,,12900,13000
131,100,0.007901906967163086,12655.173038047249,7.275,213.359375,,13000,13100
132,100,0.009212255477905273,10855.104945780171,7.95,213.359375,,13100,13200
133,100,0.007925033569335938,12618.243080625753,7.3125,213.359375,,13200,13300
134,100,0.008706092834472656,11486.208785190054,7.7,213.359375,,13300,13400
135,100,1.38441801071167,72.23251881026475,0.3375,214.484375,,13400,13500
136,100,0.013245820999145508,7549.550911676296,9.1875,214.484375,,13500,13600
137,100,0.011408805847167969,8765.159240993062,8.7625,214.484375,,13600,13700
138,100,0.010324954986572266,9685.272248649148,8.3875,214.484375,,13700,13800
139,100,0.00954890251159668,10472.407680207734,8.1375,214.484375,,13800,13900
140,100,0.009247064590454102,10814.24261956942,7.9875,214.484375,,13900,14000
141,100,0.00879812240600586,11366.061460083465,7.775,214.484375,,14000,14100
142,100,0.00855398178100586,11690.462121634428,7.6125,214.484375,,14100,14200
143,100,0.008806943893432617,11354.676629037062,7.7,214.484375,,14200,14300
144,100,0.00956869125366211,10450.749987541734,8.0875,214.484375,,14300,14400
145,100,0.009515047073364258,10509.669498108196,8.1,214.484375,,14400,14500
146,100,0.008066177368164062,12397.446204776543,7.2625,214.484375,,14500,14600
147,100,0.009485244750976562,10542.690528855821,8.025,214.484375,,14600,14700
148,100,0.011613845825195312,8610.412218755133,8.875,215.53125,,14700,14800
149,100,0.009306907653808594,10744.707449533764,8.0,215.53125,,14800,14900
150,100,0.009665250778198242,10346.34302770172,8.125,215.53125,,14900,15000
151,100,0.009067773818969727,11028.065101359345,7.9125,215.53125,,15000,15100
152,100,0.009739160537719727,10267.825405762687,8.1625,215.53125,,15100,15200
153,100,0.008317232131958008,12023.230614877455,7.525,215.53125,,15200,15300
154,100,0.008790016174316406,11376.5433438212,7.6875,215.53125,,15300,15400
155,100,0.008641719818115234,11571.770678143796,7.6375,215.53125,,15400,15500
156,100,0.008661031723022461,11545.968563327553,7.6625,215.53125,,15500,15600
157,100,0.008418083190917969,11879.188852384728,7.5625,215.53125,,15600,15700
158,100,0.008810997009277344,11349.453404048058,7.725,215.53125,,15700,15800
159,100,0.00829315185546875,12058.141674333026,7.4875,215.53125,,15800,15900
160,100,0.009184122085571289,10888.35700007788,7.8875,215.53125,,15900,16000
161,100,0.008591890335083008,11638.882259899548,7.6375,215.53125,,16000,16100
162,100,1.3766720294952393,72.63894221535487,0.2875,216.8125,,16100,16200
163,100,0.013293027877807617,7522.7405613846295,9.2625,216.8125,,16200,16300
164,100,0.011328935623168945,8826.954563629859,8.7,216.8125,,16300,16400
165,100,0.010233879089355469,9771.465846612618,8.3875,216.8125,,16400,16500
166,100,0.009533882141113281,10488.9066720016,8.1,216.8125,,16500,16600
167,100,0.009096145629882812,10993.667435521074,7.8875,216.8125,,16600,16700
168,100,0.008809089660644531,11351.91079354769,7.7375,216.8125,,16700,16800
169,100,0.008504867553710938,11757.972639605292,7.6,216.8125,,16800,16900
170,100,0.008521080017089844,11735.601566871852,7.625,216.8125,,16900,17000
171,100,0.00805211067199707,12419.104018002547,7.4125,216.8125,,17000,17100
172,100,0.008301258087158203,12046.36682175886,7.6125,216.8125,,17100,17200
173,100,0.008893966674804688,11243.577096289942,7.775,216.8125,,17200,17300
174,100,0.00818014144897461,12224.727484698338,7.425,216.8125,,17300,17400
175,100,0.010268211364746094,9738.79446456766,8.4125,217.03125,,17400,17500
176,100,0.009491205215454102,10536.069732974955,8.0625,217.03125,,17500,17600
177,100,0.008530855178833008,11722.154215924653,7.6,217.03125,,17600,17700
178,100,0.0084381103515625,11850.994575045208,7.5375,217.03125,,17700,17800
179,100,0.008597850799560547,11630.813598802064,7.5875,217.03125,,17800,17900
180,100,0.009610176086425781,10405.636598193907,8.0875,217.03125,,17900,18000
181,100,0.008234977722167969,12143.32368268674,7.4375,217.03125,,18000,18100
182,100,0.008650064468383789,11560.607480499435,7.6875,217.03125,,18100,18200
183,100,0.008061885833740234,12404.0456615603,7.35,217.03125,,18200,18300
184,100,0.008632183074951172,11584.555046124951,7.6625,217.03125,,18300,18400
185,100,0.008018016815185547,12471.911983348202,7.3625,217.03125,,18400,18500
186,100,0.008002042770385742,12496.808986085869,7.35,217.03125,,18500,18600
187,100,0.0083770751953125,11937.340619307832,7.525,217.03125,,18600,18700
188,100,0.008266925811767578,12096.394993366788,7.625,217.03125,,18700,18800
189,100,1.3874402046203613,72.07517820731059,0.325,217.171875,,18800,18900
190,100,0.012874126434326172,7767.517315456128,9.1625,217.171875,,18900,19000
191,100,0.011292219161987305,8855.655258324008,8.725,217.171875,,19000,19100
192,100,0.010241031646728516,9764.641244121618,8.375,217.171875,,19100,19200
193,100,0.009671926498413086,10339.201814282545,8.1375,217.171875,,19200,19300
194,100,0.009139060974121094,10942.043201502662,7.875,217.171875,,19300,19400
195,100,0.008682966232299805,11516.80166945825,7.6875,217.171875,,19400,19500
196,100,0.008476018905639648,11797.991617676014,7.5125,217.171875,,19500,19600
197,100,0.008230924606323242,12149.303362975408,7.4625,217.171875,,19600,19700
198,100,0.008377790451049805,11936.321466177182,7.5375,217.171875,,19700,19800
199,100,0.008942842483520508,11182.126956197179,7.8875,217.171875,,19800,19900
